Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
04/16/2020,ECOZ,AAPL,037833100,APPLE INC,204.00,284.430000,58023.72,3.19%,1816987.50,75000,3,
04/16/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,219.00,81.820000,17918.58,0.99%,1816987.50,75000,3,
04/16/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,270.00,88.330000,23849.10,1.31%,1816987.50,75000,3,
04/16/2020,ECOZ,ABT,002824100,ABBOTT LABS,478.00,90.940000,43469.32,2.39%,1816987.50,75000,3,
04/16/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,75.00,169.450000,12708.75,0.70%,1816987.50,75000,3,
04/16/2020,ECOZ,ADBE,00724F101,ADOBE INC,69.00,332.550000,22945.95,1.26%,1816987.50,75000,3,
04/16/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,57.00,137.640000,7845.48,0.43%,1816987.50,75000,3,
04/16/2020,ECOZ,AFL,001055102,AFLAC INC,315.00,35.750000,11261.25,0.62%,1816987.50,75000,3,
04/16/2020,ECOZ,ALL,020002101,ALLSTATE CORP,213.00,97.940000,20861.22,1.15%,1816987.50,75000,3,
04/16/2020,ECOZ,AMGN,031162100,AMGEN INC,69.00,221.800000,15304.20,0.84%,1816987.50,75000,3,
04/16/2020,ECOZ,AMZN,023135106,AMAZON COM INC,23.00,2307.680000,53076.64,2.92%,1816987.50,75000,3,
04/16/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,165.00,83.790000,13825.35,0.76%,1816987.50,75000,3,
04/16/2020,ECOZ,BAX,071813109,BAXTER INTL INC,387.00,86.890000,33626.43,1.85%,1816987.50,75000,3,
04/16/2020,ECOZ,BLK,09247X101,BLACKROCK INC,51.00,443.070000,22596.57,1.24%,1816987.50,75000,3,
04/16/2020,ECOZ,BLL,058498106,BALL CORP,258.00,67.640000,17451.12,0.96%,1816987.50,75000,3,
04/16/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,393.00,59.460000,23367.78,1.29%,1816987.50,75000,3,
04/16/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,174.00,74.700000,12997.80,0.72%,1816987.50,75000,3,
04/16/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,325.00,98.090000,31879.25,1.75%,1816987.50,75000,3,
04/16/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,330.00,42.890000,14153.70,0.78%,1816987.50,75000,3,
04/16/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,267.00,72.650000,19397.55,1.07%,1816987.50,75000,3,
04/16/2020,ECOZ,CLX,189054109,CLOROX CO DEL,173.00,195.640000,33845.72,1.86%,1816987.50,75000,3,
04/16/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,118.00,310.270000,36611.86,2.01%,1816987.50,75000,3,
04/16/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,148.00,50.500000,7474.00,0.41%,1816987.50,75000,3,
04/16/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,108.00,155.630000,16808.04,0.93%,1816987.50,75000,3,
04/16/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,273.00,145.090000,39609.57,2.18%,1816987.50,75000,3,
