Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
09/10/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,34.436510,705948.46,8.48%,8326565.00,325000,13,
09/10/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,17.769752,-486891.20,-5.85%,8326565.00,325000,13,
09/10/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.955278,8109371.70,97.39%,8326565.00,325000,13,
09/10/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-2016.80,1.000000,-2016.80,-0.02%,8326565.00,325000,13,Y
09/10/2020,ECOZ,AAPL,037833100,APPLE INC,1355.00,117.320000,158968.60,3.00%,5298597.50,175000,7,
09/10/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,91.630000,46822.93,0.88%,5298597.50,175000,7,
09/10/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,96.200000,74843.60,1.41%,5298597.50,175000,7,
09/10/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,105.810000,117872.34,2.22%,5298597.50,175000,7,
09/10/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,238.910000,41809.25,0.79%,5298597.50,175000,7,
09/10/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,479.460000,102124.98,1.93%,5298597.50,175000,7,
09/10/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,92.540000,22949.92,0.43%,5298597.50,175000,7,
09/10/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,245.570000,39536.77,0.75%,5298597.50,175000,7,
09/10/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3268.610000,183042.16,3.45%,5298597.50,175000,7,
09/10/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,103.780000,41200.66,0.78%,5298597.50,175000,7,
09/10/2020,ECOZ,BAX,071813109,BAXTER INTL INC,596.00,82.860000,49384.56,0.93%,5298597.50,175000,7,
09/10/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1871.070000,71100.66,1.34%,5298597.50,175000,7,
09/10/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,560.180000,66661.42,1.26%,5298597.50,175000,7,
09/10/2020,ECOZ,BLL,058498106,BALL CORP,602.00,81.620000,49135.24,0.93%,5298597.50,175000,7,
09/10/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,542.00,59.080000,32021.36,0.60%,5298597.50,175000,7,
09/10/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,138.170000,87323.44,1.65%,5298597.50,175000,7,
09/10/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,447.00,49.540000,22144.38,0.42%,5298597.50,175000,7,
09/10/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,334.00,48.530000,16209.02,0.31%,5298597.50,175000,7,
09/10/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,77.570000,48326.11,0.91%,5298597.50,175000,7,
09/10/2020,ECOZ,CLX,189054109,CLOROX CO DEL,247.00,220.000000,54340.00,1.03%,5298597.50,175000,7,
09/10/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,346.430000,94921.82,1.79%,5298597.50,175000,7,
