Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
03/13/2020,ECOZ,AAPL,037833100,APPLE INC,272.00,248.230000,67518.56,3.14%,2147350.00,100000,4,
03/13/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,78.610000,22954.12,1.07%,2147350.00,100000,4,
03/13/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,80.490000,28976.40,1.35%,2147350.00,100000,4,
03/13/2020,ECOZ,ABT,002824100,ABBOTT LABS,552.00,74.740000,41256.48,1.92%,2147350.00,100000,4,
03/13/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,152.530000,15253.00,0.71%,2147350.00,100000,4,
03/13/2020,ECOZ,ADBE,00724F101,ADOBE INC,92.00,285.000000,26220.00,1.22%,2147350.00,100000,4,
03/13/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,76.00,130.280000,9901.28,0.46%,2147350.00,100000,4,
03/13/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,31.420000,13196.40,0.61%,2147350.00,100000,4,
03/13/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,83.800000,23799.20,1.11%,2147350.00,100000,4,
03/13/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,182.240000,16766.08,0.78%,2147350.00,100000,4,
03/13/2020,ECOZ,AMZN,023135106,AMAZON COM INC,24.00,1676.610000,40238.64,1.87%,2147350.00,100000,4,
03/13/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,84.00,181.980000,15286.32,0.71%,2147350.00,100000,4,
03/13/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,83.530000,18376.60,0.86%,2147350.00,100000,4,
03/13/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,75.470000,38942.52,1.81%,2147350.00,100000,4,
03/13/2020,ECOZ,BKNG,09857L108,BOOKING HLDGS INC,28.00,1280.400000,35851.20,1.67%,2147350.00,100000,4,
03/13/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,386.220000,26262.96,1.22%,2147350.00,100000,4,
03/13/2020,ECOZ,BLL,058498106,BALL CORP,344.00,63.180000,21733.92,1.01%,2147350.00,100000,4,
03/13/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,52.750000,27641.00,1.29%,2147350.00,100000,4,
03/13/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,232.00,74.000000,17168.00,0.80%,2147350.00,100000,4,
03/13/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,368.00,93.470000,34396.96,1.60%,2147350.00,100000,4,
03/13/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,44.530000,19593.20,0.91%,2147350.00,100000,4,
03/13/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,63.890000,22744.84,1.06%,2147350.00,100000,4,
03/13/2020,ECOZ,CLX,189054109,CLOROX CO DEL,148.00,158.700000,23487.60,1.09%,2147350.00,100000,4,
03/13/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,104.00,279.850000,29104.40,1.36%,2147350.00,100000,4,
03/13/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,140.590000,20244.96,0.94%,2147350.00,100000,4,
03/13/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,105.060000,38241.84,1.78%,2147350.00,100000,4,
03/13/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,91.810000,38560.20,1.80%,2147350.00,100000,4,
03/13/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,93.350000,33979.40,1.58%,2147350.00,100000,4,
