Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
06/03/2020,ECOZ,AAPL,037833100,APPLE INC,280.00,323.340000,90535.20,2.69%,3364875.00,125000,5,
06/03/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,365.00,91.040000,33229.60,0.99%,3364875.00,125000,5,
06/03/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,450.00,98.660000,44397.00,1.32%,3364875.00,125000,5,
06/03/2020,ECOZ,ABT,002824100,ABBOTT LABS,796.00,92.620000,73725.52,2.19%,3364875.00,125000,5,
06/03/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,125.00,205.780000,25722.50,0.76%,3364875.00,125000,5,
06/03/2020,ECOZ,ADBE,00724F101,ADOBE INC,153.00,390.440000,59737.32,1.78%,3364875.00,125000,5,
06/03/2020,ECOZ,ALL,020002101,ALLSTATE CORP,355.00,99.000000,35145.00,1.04%,3364875.00,125000,5,
06/03/2020,ECOZ,AMGN,031162100,AMGEN INC,115.00,223.720000,25727.80,0.76%,3364875.00,125000,5,
06/03/2020,ECOZ,AMZN,023135106,AMAZON COM INC,40.00,2472.410000,98896.40,2.94%,3364875.00,125000,5,
06/03/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,275.00,99.070000,27244.25,0.81%,3364875.00,125000,5,
06/03/2020,ECOZ,BAX,071813109,BAXTER INTL INC,645.00,90.980000,58682.10,1.74%,3364875.00,125000,5,
06/03/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,21.00,1655.000000,34755.00,1.03%,3364875.00,125000,5,
06/03/2020,ECOZ,BLK,09247X101,BLACKROCK INC,85.00,541.340000,46013.90,1.37%,3364875.00,125000,5,
06/03/2020,ECOZ,BLL,058498106,BALL CORP,430.00,71.980000,30951.40,0.92%,3364875.00,125000,5,
06/03/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,655.00,60.650000,39725.75,1.18%,3364875.00,125000,5,
06/03/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,378.00,135.190000,51101.82,1.52%,3364875.00,125000,5,
06/03/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,541.00,102.680000,55549.88,1.65%,3364875.00,125000,5,
06/03/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,550.00,45.990000,25294.50,0.75%,3364875.00,125000,5,
06/03/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,445.00,72.440000,32235.80,0.96%,3364875.00,125000,5,
06/03/2020,ECOZ,CLX,189054109,CLOROX CO DEL,252.00,206.760000,52103.52,1.55%,3364875.00,125000,5,
06/03/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,196.00,307.090000,60189.64,1.79%,3364875.00,125000,5,
06/03/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,246.00,52.010000,12794.46,0.38%,3364875.00,125000,5,
06/03/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,180.00,174.230000,31361.40,0.93%,3364875.00,125000,5,
06/03/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,455.00,143.870000,65460.85,1.95%,3364875.00,125000,5,
06/03/2020,ECOZ,DIS,254687106,DISNEY WALT CO,525.00,118.750000,62343.75,1.85%,3364875.00,125000,5,
06/03/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,455.00,122.360000,55673.80,1.65%,3364875.00,125000,5,
06/03/2020,ECOZ,EIX,281020107,EDISON INTL,555.00,59.860000,33222.30,0.99%,3364875.00,125000,5,
06/03/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1045.00,56.950000,59512.75,1.77%,3364875.00,125000,5,
06/03/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,520.00,85.770000,44600.40,1.33%,3364875.00,125000,5,
06/03/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,376.00,73.260000,27545.76,0.82%,3364875.00,125000,5,
06/03/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,70.00,1442.310000,100961.70,3.00%,3364875.00,125000,5,
06/03/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,135.00,204.140000,27558.90,0.82%,3364875.00,125000,5,
06/03/2020,ECOZ,GWW,384802104,GRAINGER W W INC,220.00,314.990000,69297.80,2.06%,3364875.00,125000,5,
06/03/2020,ECOZ,HD,437076102,HOME DEPOT INC,147.00,251.210000,36927.87,1.10%,3364875.00,125000,5,
06/03/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,380.00,133.930000,50893.40,1.51%,3364875.00,125000,5,
06/03/2020,ECOZ,INTU,461202103,INTUIT,115.00,287.180000,33025.70,0.98%,3364875.00,125000,5,
06/03/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,656.00,26.710000,17521.76,0.52%,3364875.00,125000,5,
06/03/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,135.00,172.280000,23257.80,0.69%,3364875.00,125000,5,
06/03/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,165.00,148.250000,24461.25,0.73%,3364875.00,125000,5,
06/03/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,447.00,98.930000,44221.71,1.31%,3364875.00,125000,5,
06/03/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,160.00,271.460000,43433.60,1.29%,3364875.00,125000,5,
06/03/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,225.00,303.590000,68307.75,2.03%,3364875.00,125000,5,
06/03/2020,ECOZ,MCO,615369105,MOODYS CORP,175.00,276.440000,48377.00,1.44%,3364875.00,125000,5,
06/03/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,400.00,80.840000,32336.00,0.96%,3364875.00,125000,5,
06/03/2020,ECOZ,MSCI,55354G100,MSCI INC,187.00,324.920000,60760.04,1.81%,3364875.00,125000,5,
06/03/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,590.00,184.910000,109096.90,3.24%,3364875.00,125000,5,
06/03/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,165.00,139.660000,23043.90,0.68%,3364875.00,125000,5,
06/03/2020,ECOZ,NFLX,64110L106,NETFLIX INC,125.00,427.310000,53413.75,1.59%,3364875.00,125000,5,
06/03/2020,ECOZ,NKE,654106103,NIKE INC,350.00,100.740000,35259.00,1.05%,3364875.00,125000,5,
06/03/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,150.00,353.010000,52951.50,1.57%,3364875.00,125000,5,
06/03/2020,ECOZ,PEP,713448108,PEPSICO INC,400.00,132.630000,53052.00,1.58%,3364875.00,125000,5,
06/03/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,510.00,95.460000,48684.60,1.45%,3364875.00,125000,5,
06/03/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,215.00,157.490000,33860.35,1.01%,3364875.00,125000,5,
06/03/2020,ECOZ,QCOM,747525103,QUALCOMM INC,410.00,83.980000,34431.80,1.02%,3364875.00,125000,5,
06/03/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,97.00,617.660000,59913.02,1.78%,3364875.00,125000,5,
06/03/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,212.00,217.590000,46129.08,1.37%,3364875.00,125000,5,
06/03/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,595.00,77.780000,46279.10,1.38%,3364875.00,125000,5,
06/03/2020,ECOZ,SJM,832696405,SMUCKER J M CO,191.00,115.160000,21995.56,0.65%,3364875.00,125000,5,
06/03/2020,ECOZ,SPGI,78409V104,S&P Global Inc,145.00,327.370000,47468.65,1.41%,3364875.00,125000,5,
06/03/2020,ECOZ,SQ,852234103,SQUARE INC,773.00,88.000000,68024.00,2.02%,3364875.00,125000,5,
06/03/2020,ECOZ,SYY,871829107,SYSCO CORP,438.00,56.640000,24808.32,0.74%,3364875.00,125000,5,
06/03/2020,ECOZ,TGT,87612E106,TARGET CORP,240.00,118.850000,28524.00,0.85%,3364875.00,125000,5,
06/03/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,310.00,123.760000,38365.60,1.14%,3364875.00,125000,5,
06/03/2020,ECOZ,TSLA,88160R101,TESLA INC,45.00,881.560000,39670.20,1.18%,3364875.00,125000,5,
06/03/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,777.00,35.810000,27824.37,0.83%,3364875.00,125000,5,
06/03/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,180.00,306.310000,55135.80,1.64%,3364875.00,125000,5,
06/03/2020,ECOZ,UNP,907818108,UNION PAC CORP,340.00,170.940000,58119.60,1.73%,3364875.00,125000,5,
06/03/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,430.00,101.170000,43503.10,1.29%,3364875.00,125000,5,
06/03/2020,ECOZ,V,92826C839,VISA INC,155.00,196.360000,30435.80,0.90%,3364875.00,125000,5,
06/03/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,296.00,124.200000,36763.20,1.09%,3364875.00,125000,5,
06/03/2020,ECOZ,VMW,928563402,VMWARE INC,345.00,152.940000,52764.30,1.57%,3364875.00,125000,5,
06/03/2020,ECOZ,VRSN,92343E102,VERISIGN INC,160.00,217.390000,34782.40,1.03%,3364875.00,125000,5,
06/03/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,992.00,56.400000,55948.80,1.66%,3364875.00,125000,5,
06/03/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,29751.40,1.000000,29751.40,0.88%,3364875.00,125000,5,Y
06/03/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,4200.00,53.540000,224868.00,4.01%,5606177.50,175000,7,
06/03/2020,LRNZ,AMZN,023135106,AMAZON COM INC,84.00,2472.410000,207682.44,3.70%,5606177.50,175000,7,
