Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
06/22/2020,ECOZ,AAPL,037833100,APPLE INC,280.00,349.720000,97921.60,2.89%,3387537.50,125000,5,
06/22/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,365.00,96.710000,35299.15,1.04%,3387537.50,125000,5,
06/22/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,450.00,102.150000,45967.50,1.36%,3387537.50,125000,5,
06/22/2020,ECOZ,ABT,002824100,ABBOTT LABS,796.00,90.680000,72181.28,2.13%,3387537.50,125000,5,
06/22/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,125.00,201.550000,25193.75,0.74%,3387537.50,125000,5,
06/22/2020,ECOZ,ADBE,00724F101,ADOBE INC,153.00,428.010000,65485.53,1.93%,3387537.50,125000,5,
06/22/2020,ECOZ,ALL,020002101,ALLSTATE CORP,355.00,98.730000,35049.15,1.03%,3387537.50,125000,5,
06/22/2020,ECOZ,AMGN,031162100,AMGEN INC,115.00,238.700000,27450.50,0.81%,3387537.50,125000,5,
06/22/2020,ECOZ,AMZN,023135106,AMAZON COM INC,40.00,2675.010000,107000.40,3.16%,3387537.50,125000,5,
06/22/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,398.00,100.940000,40174.12,1.19%,3387537.50,125000,5,
06/22/2020,ECOZ,BAX,071813109,BAXTER INTL INC,645.00,84.490000,54496.05,1.61%,3387537.50,125000,5,
06/22/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,28.00,1626.910000,45553.48,1.34%,3387537.50,125000,5,
06/22/2020,ECOZ,BLK,09247X101,BLACKROCK INC,85.00,555.370000,47206.45,1.39%,3387537.50,125000,5,
06/22/2020,ECOZ,BLL,058498106,BALL CORP,430.00,70.680000,30392.40,0.90%,3387537.50,125000,5,
06/22/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,543.00,56.410000,30630.63,0.90%,3387537.50,125000,5,
06/22/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,378.00,158.280000,59829.84,1.77%,3387537.50,125000,5,
06/22/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,479.00,98.750000,47301.25,1.40%,3387537.50,125000,5,
06/22/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,550.00,46.740000,25707.00,0.76%,3387537.50,125000,5,
06/22/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,445.00,73.360000,32645.20,0.96%,3387537.50,125000,5,
06/22/2020,ECOZ,CLX,189054109,CLOROX CO DEL,252.00,217.640000,54845.28,1.62%,3387537.50,125000,5,
06/22/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,196.00,299.900000,58780.40,1.74%,3387537.50,125000,5,
06/22/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,180.00,186.950000,33651.00,0.99%,3387537.50,125000,5,
06/22/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,455.00,144.600000,65793.00,1.94%,3387537.50,125000,5,
06/22/2020,ECOZ,DIS,254687106,DISNEY WALT CO,525.00,114.350000,60033.75,1.77%,3387537.50,125000,5,
06/22/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,455.00,130.190000,59236.45,1.75%,3387537.50,125000,5,
06/22/2020,ECOZ,EIX,281020107,EDISON INTL,555.00,55.660000,30891.30,0.91%,3387537.50,125000,5,
06/22/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1045.00,46.720000,48822.40,1.44%,3387537.50,125000,5,
06/22/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,520.00,82.890000,43102.80,1.27%,3387537.50,125000,5,
06/22/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,376.00,77.470000,29128.72,0.86%,3387537.50,125000,5,
06/22/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,70.00,1424.640000,99724.80,2.94%,3387537.50,125000,5,
06/22/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,135.00,201.630000,27220.05,0.80%,3387537.50,125000,5,
06/22/2020,ECOZ,GWW,384802104,GRAINGER W W INC,220.00,303.010000,66662.20,1.97%,3387537.50,125000,5,
06/22/2020,ECOZ,HD,437076102,HOME DEPOT INC,147.00,246.650000,36257.55,1.07%,3387537.50,125000,5,
06/22/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,380.00,126.090000,47914.20,1.41%,3387537.50,125000,5,
06/22/2020,ECOZ,INTU,461202103,INTUIT,115.00,286.320000,32926.80,0.97%,3387537.50,125000,5,
06/22/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,656.00,26.340000,17279.04,0.51%,3387537.50,125000,5,
06/22/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,135.00,170.880000,23068.80,0.68%,3387537.50,125000,5,
06/22/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,165.00,143.830000,23731.95,0.70%,3387537.50,125000,5,
06/22/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,570.00,97.810000,55751.70,1.65%,3387537.50,125000,5,
06/22/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,160.00,315.250000,50440.00,1.49%,3387537.50,125000,5,
06/22/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,225.00,296.500000,66712.50,1.97%,3387537.50,125000,5,
06/22/2020,ECOZ,MCO,615369105,MOODYS CORP,175.00,275.230000,48165.25,1.42%,3387537.50,125000,5,
06/22/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,400.00,77.900000,31160.00,0.92%,3387537.50,125000,5,
06/22/2020,ECOZ,MSCI,55354G100,MSCI INC,166.00,333.460000,55354.36,1.63%,3387537.50,125000,5,
06/22/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,590.00,195.150000,115138.50,3.40%,3387537.50,125000,5,
06/22/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,165.00,138.880000,22915.20,0.68%,3387537.50,125000,5,
06/22/2020,ECOZ,NFLX,64110L106,NETFLIX INC,125.00,453.720000,56715.00,1.67%,3387537.50,125000,5,
06/22/2020,ECOZ,NKE,654106103,NIKE INC,350.00,95.780000,33523.00,0.99%,3387537.50,125000,5,
06/22/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,150.00,370.450000,55567.50,1.64%,3387537.50,125000,5,
06/22/2020,ECOZ,PEP,713448108,PEPSICO INC,400.00,131.280000,52512.00,1.55%,3387537.50,125000,5,
06/22/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,510.00,91.870000,46853.70,1.38%,3387537.50,125000,5,
06/22/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,215.00,164.360000,35337.40,1.04%,3387537.50,125000,5,
06/22/2020,ECOZ,QCOM,747525103,QUALCOMM INC,410.00,88.810000,36412.10,1.07%,3387537.50,125000,5,
06/22/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,97.00,643.920000,62460.24,1.84%,3387537.50,125000,5,
06/22/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,212.00,209.130000,44335.56,1.31%,3387537.50,125000,5,
06/22/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,595.00,75.400000,44863.00,1.32%,3387537.50,125000,5,
06/22/2020,ECOZ,SJM,832696405,SMUCKER J M CO,191.00,108.940000,20807.54,0.61%,3387537.50,125000,5,
06/22/2020,ECOZ,SPGI,78409V104,S&P Global Inc,145.00,323.730000,46940.85,1.39%,3387537.50,125000,5,
06/22/2020,ECOZ,SQ,852234103,SQUARE INC,773.00,97.980000,75738.54,2.24%,3387537.50,125000,5,
06/22/2020,ECOZ,SYY,871829107,SYSCO CORP,624.00,54.260000,33858.24,1.00%,3387537.50,125000,5,
06/22/2020,ECOZ,TGT,87612E106,TARGET CORP,240.00,120.560000,28934.40,0.85%,3387537.50,125000,5,
06/22/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,310.00,127.670000,39577.70,1.17%,3387537.50,125000,5,
06/22/2020,ECOZ,TSLA,88160R101,TESLA INC,45.00,1000.900000,45040.50,1.33%,3387537.50,125000,5,
06/22/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,777.00,32.300000,25097.10,0.74%,3387537.50,125000,5,
06/22/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,180.00,291.240000,52423.20,1.55%,3387537.50,125000,5,
06/22/2020,ECOZ,UNP,907818108,UNION PAC CORP,340.00,167.850000,57069.00,1.68%,3387537.50,125000,5,
06/22/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,430.00,107.770000,46341.10,1.37%,3387537.50,125000,5,
06/22/2020,ECOZ,V,92826C839,VISA INC,155.00,192.200000,29791.00,0.88%,3387537.50,125000,5,
06/22/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,296.00,119.470000,35363.12,1.04%,3387537.50,125000,5,
