Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/01/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,293.800000,65811.20,2.63%,2505330.00,100000,4,
05/01/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,82.200000,24002.40,0.96%,2505330.00,100000,4,
05/01/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,89.660000,32277.60,1.29%,2505330.00,100000,4,
05/01/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,92.090000,58661.33,2.34%,2505330.00,100000,4,
05/01/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,185.190000,18519.00,0.74%,2505330.00,100000,4,
05/01/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,353.640000,43497.72,1.74%,2505330.00,100000,4,
05/01/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,37.240000,15640.80,0.62%,2505330.00,100000,4,
05/01/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,101.720000,28888.48,1.15%,2505330.00,100000,4,
05/01/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,239.220000,22008.24,0.88%,2505330.00,100000,4,
05/01/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2474.000000,79168.00,3.16%,2505330.00,100000,4,
05/01/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,91.250000,20075.00,0.80%,2505330.00,100000,4,
05/01/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,88.780000,45810.48,1.83%,2505330.00,100000,4,
05/01/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1480.570000,25169.69,1.00%,2505330.00,100000,4,
05/01/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,502.040000,34138.72,1.36%,2505330.00,100000,4,
05/01/2020,ECOZ,BLL,058498106,BALL CORP,344.00,65.590000,22562.96,0.90%,2505330.00,100000,4,
05/01/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,60.810000,31864.44,1.27%,2505330.00,100000,4,
05/01/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,98.990000,29993.97,1.20%,2505330.00,100000,4,
05/01/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,99.380000,43031.54,1.72%,2505330.00,100000,4,
05/01/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,42.930000,18889.20,0.75%,2505330.00,100000,4,
05/01/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,70.270000,25016.12,1.00%,2505330.00,100000,4,
05/01/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,186.440000,37660.88,1.50%,2505330.00,100000,4,
05/01/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,303.000000,47571.00,1.90%,2505330.00,100000,4,
05/01/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,49.980000,9846.06,0.39%,2505330.00,100000,4,
05/01/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,161.950000,23320.80,0.93%,2505330.00,100000,4,
05/01/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,145.010000,52783.64,2.11%,2505330.00,100000,4,
05/01/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,108.150000,45423.00,1.81%,2505330.00,100000,4,
