Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
06/19/2020,ECOZ,AAPL,037833100,APPLE INC,280.00,351.730000,98484.40,2.90%,3393475.00,125000,5,
06/19/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,365.00,96.230000,35123.95,1.04%,3393475.00,125000,5,
06/19/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,450.00,100.250000,45112.50,1.33%,3393475.00,125000,5,
06/19/2020,ECOZ,ABT,002824100,ABBOTT LABS,796.00,90.280000,71862.88,2.12%,3393475.00,125000,5,
06/19/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,125.00,202.930000,25366.25,0.75%,3393475.00,125000,5,
06/19/2020,ECOZ,ADBE,00724F101,ADOBE INC,153.00,420.460000,64330.38,1.90%,3393475.00,125000,5,
06/19/2020,ECOZ,ALL,020002101,ALLSTATE CORP,355.00,98.750000,35056.25,1.03%,3393475.00,125000,5,
06/19/2020,ECOZ,AMGN,031162100,AMGEN INC,115.00,230.320000,26486.80,0.78%,3393475.00,125000,5,
06/19/2020,ECOZ,AMZN,023135106,AMAZON COM INC,40.00,2653.980000,106159.20,3.13%,3393475.00,125000,5,
06/19/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,398.00,102.160000,40659.68,1.20%,3393475.00,125000,5,
06/19/2020,ECOZ,BAX,071813109,BAXTER INTL INC,645.00,83.850000,54083.25,1.59%,3393475.00,125000,5,
06/19/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,28.00,1628.350000,45593.80,1.34%,3393475.00,125000,5,
06/19/2020,ECOZ,BLK,09247X101,BLACKROCK INC,85.00,556.770000,47325.45,1.39%,3393475.00,125000,5,
06/19/2020,ECOZ,BLL,058498106,BALL CORP,430.00,70.470000,30302.10,0.89%,3393475.00,125000,5,
06/19/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,543.00,55.970000,30391.71,0.90%,3393475.00,125000,5,
06/19/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,378.00,158.200000,59799.60,1.76%,3393475.00,125000,5,
06/19/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,479.00,100.250000,48019.75,1.42%,3393475.00,125000,5,
06/19/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,550.00,47.480000,26114.00,0.77%,3393475.00,125000,5,
06/19/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,445.00,73.610000,32756.45,0.97%,3393475.00,125000,5,
