Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
08/19/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,221.00,32.344511,714813.69,8.00%,8938090.00,350000,14,
08/19/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-295.00,17.340586,-511547.29,-5.72%,8938090.00,350000,14,
08/19/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8740000.00,99.955000,8736067.00,97.74%,8938090.00,350000,14,
08/19/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-1436.33,1.000000,-1436.33,-0.02%,8938090.00,350000,14,Y
08/19/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,462.250000,181202.00,3.42%,5297302.50,175000,7,
08/19/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,95.650000,48877.15,0.92%,5297302.50,175000,7,
08/19/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,102.840000,80009.52,1.51%,5297302.50,175000,7,
08/19/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,100.960000,112469.44,2.12%,5297302.50,175000,7,
08/19/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,234.230000,40990.25,0.77%,5297302.50,175000,7,
08/19/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,463.510000,98727.63,1.86%,5297302.50,175000,7,
08/19/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,94.680000,23480.64,0.44%,5297302.50,175000,7,
08/19/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,241.500000,38881.50,0.73%,5297302.50,175000,7,
08/19/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3312.490000,185499.44,3.50%,5297302.50,175000,7,
08/19/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,96.670000,38377.99,0.72%,5297302.50,175000,7,
08/19/2020,ECOZ,BAX,071813109,BAXTER INTL INC,596.00,84.270000,50224.92,0.95%,5297302.50,175000,7,
08/19/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1778.910000,67598.58,1.28%,5297302.50,175000,7,
08/19/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,589.210000,70115.99,1.32%,5297302.50,175000,7,
08/19/2020,ECOZ,BLL,058498106,BALL CORP,602.00,76.360000,45968.72,0.87%,5297302.50,175000,7,
08/19/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,542.00,63.030000,34162.26,0.64%,5297302.50,175000,7,
08/19/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,124.310000,78563.92,1.48%,5297302.50,175000,7,
08/19/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,447.00,52.050000,23266.35,0.44%,5297302.50,175000,7,
08/19/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,334.00,44.660000,14916.44,0.28%,5297302.50,175000,7,
08/19/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,77.650000,48375.95,0.91%,5297302.50,175000,7,
08/19/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,228.170000,80315.84,1.52%,5297302.50,175000,7,
08/19/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,340.750000,93365.50,1.76%,5297302.50,175000,7,
08/19/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,204.010000,51410.52,0.97%,5297302.50,175000,7,
08/19/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,436.00,140.390000,61210.04,1.16%,5297302.50,175000,7,
08/19/2020,ECOZ,DIS,254687106,DISNEY WALT CO,943.00,128.920000,121571.56,2.29%,5297302.50,175000,7,
08/19/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,142.580000,90823.46,1.71%,5297302.50,175000,7,
