Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/13/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,311.410000,69755.84,2.75%,2536470.00,100000,4,
05/13/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,90.460000,26414.32,1.04%,2536470.00,100000,4,
05/13/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,88.580000,31888.80,1.26%,2536470.00,100000,4,
05/13/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,93.800000,59750.60,2.36%,2536470.00,100000,4,
05/13/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,185.720000,18572.00,0.73%,2536470.00,100000,4,
05/13/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,365.100000,44907.30,1.77%,2536470.00,100000,4,
05/13/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,33.650000,14133.00,0.56%,2536470.00,100000,4,
05/13/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,97.550000,27704.20,1.09%,2536470.00,100000,4,
05/13/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,237.210000,21823.32,0.86%,2536470.00,100000,4,
05/13/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2356.950000,75422.40,2.97%,2536470.00,100000,4,
05/13/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,83.140000,18290.80,0.72%,2536470.00,100000,4,
05/13/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,85.890000,44319.24,1.75%,2536470.00,100000,4,
05/13/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1385.920000,23560.64,0.93%,2536470.00,100000,4,
05/13/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,454.440000,30901.92,1.22%,2536470.00,100000,4,
05/13/2020,ECOZ,BLL,058498106,BALL CORP,344.00,61.930000,21303.92,0.84%,2536470.00,100000,4,
05/13/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,63.350000,33195.40,1.31%,2536470.00,100000,4,
05/13/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,136.930000,41489.79,1.64%,2536470.00,100000,4,
05/13/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,97.900000,42390.70,1.67%,2536470.00,100000,4,
05/13/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,37.200000,16368.00,0.65%,2536470.00,100000,4,
05/13/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,68.730000,24467.88,0.96%,2536470.00,100000,4,
05/13/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,205.680000,41547.36,1.64%,2536470.00,100000,4,
05/13/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,304.840000,47859.88,1.89%,2536470.00,100000,4,
05/13/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,52.400000,10322.80,0.41%,2536470.00,100000,4,
05/13/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,177.540000,25565.76,1.01%,2536470.00,100000,4,
05/13/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,146.840000,53449.76,2.11%,2536470.00,100000,4,
05/13/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,104.560000,43915.20,1.73%,2536470.00,100000,4,
05/13/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,116.370000,42358.68,1.67%,2536470.00,100000,4,
05/13/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,56.410000,25046.04,0.99%,2536470.00,100000,4,
05/13/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,59.270000,49549.72,1.95%,2536470.00,100000,4,
05/13/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,75.670000,31478.72,1.24%,2536470.00,100000,4,
05/13/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,77.950000,23462.95,0.93%,2536470.00,100000,4,
05/13/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1375.180000,77010.08,3.04%,2536470.00,100000,4,
05/13/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,108.00,177.210000,19138.68,0.75%,2536470.00,100000,4,
05/13/2020,ECOZ,GWW,384802104,GRAINGER W W INC,176.00,277.210000,48788.96,1.92%,2536470.00,100000,4,
05/13/2020,ECOZ,HD,437076102,HOME DEPOT INC,118.00,232.900000,27482.20,1.08%,2536470.00,100000,4,
05/13/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,304.00,133.330000,40532.32,1.60%,2536470.00,100000,4,
05/13/2020,ECOZ,INTU,461202103,INTUIT,92.00,281.680000,25914.56,1.02%,2536470.00,100000,4,
05/13/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,525.00,23.100000,12127.50,0.48%,2536470.00,100000,4,
05/13/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,108.00,154.710000,16708.68,0.66%,2536470.00,100000,4,
05/13/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,132.00,147.140000,19422.48,0.77%,2536470.00,100000,4,
05/13/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,358.00,87.030000,31156.74,1.23%,2536470.00,100000,4,
05/13/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,128.00,255.980000,32765.44,1.29%,2536470.00,100000,4,
05/13/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,180.00,272.110000,48979.80,1.93%,2536470.00,100000,4,
05/13/2020,ECOZ,MCO,615369105,MOODYS CORP,140.00,250.490000,35068.60,1.38%,2536470.00,100000,4,
05/13/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,320.00,77.190000,24700.80,0.97%,2536470.00,100000,4,
05/13/2020,ECOZ,MSCI,55354G100,MSCI INC,113.00,347.120000,39224.56,1.55%,2536470.00,100000,4,
05/13/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,472.00,182.510000,86144.72,3.40%,2536470.00,100000,4,
05/13/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,132.00,131.230000,17322.36,0.68%,2536470.00,100000,4,
05/13/2020,ECOZ,NFLX,64110L106,NETFLIX INC,100.00,431.820000,43182.00,1.70%,2536470.00,100000,4,
05/13/2020,ECOZ,NKE,654106103,NIKE INC,280.00,88.260000,24712.80,0.97%,2536470.00,100000,4,
05/13/2020,ECOZ,NVDA,67066G104,NVIDIA CORP,120.00,312.100000,37452.00,1.48%,2536470.00,100000,4,
05/13/2020,ECOZ,PEP,713448108,PEPSICO INC,320.00,132.940000,42540.80,1.68%,2536470.00,100000,4,
05/13/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,408.00,84.220000,34361.76,1.35%,2536470.00,100000,4,
05/13/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,172.00,141.030000,24257.16,0.96%,2536470.00,100000,4,
05/13/2020,ECOZ,QCOM,747525103,QUALCOMM INC,328.00,78.420000,25721.76,1.01%,2536470.00,100000,4,
05/13/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,78.00,557.540000,43488.12,1.71%,2536470.00,100000,4,
05/13/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,132.00,188.570000,24891.24,0.98%,2536470.00,100000,4,
05/13/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,476.00,74.350000,35390.60,1.40%,2536470.00,100000,4,
05/13/2020,ECOZ,SJM,832696405,SMUCKER J M CO,153.00,117.980000,18050.94,0.71%,2536470.00,100000,4,
05/13/2020,ECOZ,SPGI,78409V104,S&P Global Inc,116.00,299.210000,34708.36,1.37%,2536470.00,100000,4,
05/13/2020,ECOZ,SQ,852234103,SQUARE INC,619.00,75.210000,46554.99,1.84%,2536470.00,100000,4,
05/13/2020,ECOZ,SYY,871829107,SYSCO CORP,351.00,49.280000,17297.28,0.68%,2536470.00,100000,4,
05/13/2020,ECOZ,TGT,87612E106,TARGET CORP,192.00,119.390000,22922.88,0.90%,2536470.00,100000,4,
05/13/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,248.00,107.730000,26717.04,1.05%,2536470.00,100000,4,
05/13/2020,ECOZ,TSLA,88160R101,TESLA INC,36.00,809.410000,29138.76,1.15%,2536470.00,100000,4,
05/13/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,622.00,32.400000,20152.80,0.79%,2536470.00,100000,4,
05/13/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,144.00,287.700000,41428.80,1.63%,2536470.00,100000,4,
05/13/2020,ECOZ,UNP,907818108,UNION PAC CORP,272.00,153.990000,41885.28,1.65%,2536470.00,100000,4,
05/13/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,344.00,92.850000,31940.40,1.26%,2536470.00,100000,4,
05/13/2020,ECOZ,V,92826C839,VISA INC,124.00,179.170000,22217.08,0.88%,2536470.00,100000,4,
05/13/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,237.00,119.070000,28219.59,1.11%,2536470.00,100000,4,
05/13/2020,ECOZ,VMW,928563402,VMWARE INC,276.00,138.050000,38101.80,1.50%,2536470.00,100000,4,
05/13/2020,ECOZ,VRSN,92343E102,VERISIGN INC,128.00,208.860000,26734.08,1.05%,2536470.00,100000,4,
05/13/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,794.00,55.460000,44035.24,1.74%,2536470.00,100000,4,
05/13/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,26620.92,1.000000,26620.92,1.05%,2536470.00,100000,4,Y
