Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
07/28/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,379.240000,148662.08,2.96%,5026122.50,175000,7,
07/28/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,97.160000,49648.76,0.99%,5026122.50,175000,7,
07/28/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,630.00,104.000000,65520.00,1.30%,5026122.50,175000,7,
07/28/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,99.990000,111388.86,2.22%,5026122.50,175000,7,
07/28/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,223.320000,39081.00,0.78%,5026122.50,175000,7,
07/28/2020,ECOZ,ADBE,00724F101,ADOBE INC,213.00,437.100000,93102.30,1.85%,5026122.50,175000,7,
07/28/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,92.700000,22989.60,0.46%,5026122.50,175000,7,
07/28/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,253.650000,40837.65,0.81%,5026122.50,175000,7,
07/28/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3055.210000,171091.76,3.40%,5026122.50,175000,7,
07/28/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,95.790000,38028.63,0.76%,5026122.50,175000,7,
07/28/2020,ECOZ,BAX,071813109,BAXTER INTL INC,903.00,89.290000,80628.87,1.60%,5026122.50,175000,7,
07/28/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1702.830000,64707.54,1.29%,5026122.50,175000,7,
07/28/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,575.330000,68464.27,1.36%,5026122.50,175000,7,
07/28/2020,ECOZ,BLL,058498106,BALL CORP,602.00,74.570000,44891.14,0.89%,5026122.50,175000,7,
07/28/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,759.00,58.050000,44059.95,0.88%,5026122.50,175000,7,
07/28/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,126.720000,80087.04,1.59%,5026122.50,175000,7,
07/28/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,334.00,87.330000,29168.22,0.58%,5026122.50,175000,7,
07/28/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,770.00,42.330000,32594.10,0.65%,5026122.50,175000,7,
07/28/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,74.650000,46506.95,0.93%,5026122.50,175000,7,
07/28/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,228.110000,80294.72,1.60%,5026122.50,175000,7,
07/28/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,327.600000,89762.40,1.79%,5026122.50,175000,7,
07/28/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,190.960000,48121.92,0.96%,5026122.50,175000,7,
07/28/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,142.000000,90454.00,1.80%,5026122.50,175000,7,
07/28/2020,ECOZ,DIS,254687106,DISNEY WALT CO,735.00,116.310000,85487.85,1.70%,5026122.50,175000,7,
