Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
08/25/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,221.00,35.260608,779259.44,8.63%,9027235.00,350000,14,
08/25/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-295.00,16.474880,-486008.96,-5.38%,9027235.00,350000,14,
08/25/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8740000.00,99.958833,8736402.00,96.78%,9027235.00,350000,14,
08/25/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-2612.36,1.000000,-2612.36,-0.03%,9027235.00,350000,14,Y
08/25/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,503.430000,197344.56,3.69%,5347265.00,175000,7,
08/25/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,94.510000,48294.61,0.90%,5347265.00,175000,7,
08/25/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,97.570000,75909.46,1.42%,5347265.00,175000,7,
08/25/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,101.390000,112948.46,2.11%,5347265.00,175000,7,
08/25/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,237.750000,41606.25,0.78%,5347265.00,175000,7,
08/25/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,476.300000,101451.90,1.90%,5347265.00,175000,7,
08/25/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,95.000000,23560.00,0.44%,5347265.00,175000,7,
08/25/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,235.570000,37926.77,0.71%,5347265.00,175000,7,
08/25/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3307.460000,185217.76,3.46%,5347265.00,175000,7,
08/25/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,99.330000,39434.01,0.74%,5347265.00,175000,7,
08/25/2020,ECOZ,BAX,071813109,BAXTER INTL INC,596.00,83.850000,49974.60,0.93%,5347265.00,175000,7,
08/25/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1834.440000,69708.72,1.30%,5347265.00,175000,7,
08/25/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,591.450000,70382.55,1.32%,5347265.00,175000,7,
08/25/2020,ECOZ,BLL,058498106,BALL CORP,602.00,77.250000,46504.50,0.87%,5347265.00,175000,7,
08/25/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,542.00,62.410000,33826.22,0.63%,5347265.00,175000,7,
08/25/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,124.510000,78690.32,1.47%,5347265.00,175000,7,
08/25/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,447.00,49.800000,22260.60,0.42%,5347265.00,175000,7,
08/25/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,334.00,47.010000,15701.34,0.29%,5347265.00,175000,7,
08/25/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,79.130000,49297.99,0.92%,5347265.00,175000,7,
08/25/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,223.130000,78541.76,1.47%,5347265.00,175000,7,
08/25/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,344.130000,94291.62,1.76%,5347265.00,175000,7,
08/25/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,208.460000,52531.92,0.98%,5347265.00,175000,7,
08/25/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,436.00,142.800000,62260.80,1.16%,5347265.00,175000,7,
08/25/2020,ECOZ,DIS,254687106,DISNEY WALT CO,943.00,130.690000,123240.67,2.30%,5347265.00,175000,7,
08/25/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,142.330000,90664.21,1.70%,5347265.00,175000,7,
08/25/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1756.00,73.360000,128820.16,2.41%,5347265.00,175000,7,
08/25/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,85.880000,62520.64,1.17%,5347265.00,175000,7,
08/25/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,327.00,87.140000,28494.78,0.53%,5347265.00,175000,7,
08/25/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,66.080000,34758.08,0.65%,5347265.00,175000,7,
08/25/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,98.00,1585.150000,155344.70,2.91%,5347265.00,175000,7,
08/25/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,189.00,207.340000,39187.26,0.73%,5347265.00,175000,7,
08/25/2020,ECOZ,GWW,384802104,GRAINGER W W INC,271.00,349.160000,94622.36,1.77%,5347265.00,175000,7,
08/25/2020,ECOZ,HD,437076102,HOME DEPOT INC,205.00,286.750000,58783.75,1.10%,5347265.00,175000,7,
08/25/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,532.00,122.890000,65377.48,1.22%,5347265.00,175000,7,
08/25/2020,ECOZ,INTU,461202103,INTUIT,161.00,333.120000,53632.32,1.00%,5347265.00,175000,7,
08/25/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,918.00,30.340000,27852.12,0.52%,5347265.00,175000,7,
08/25/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,189.00,197.270000,37284.03,0.70%,5347265.00,175000,7,
08/25/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,231.00,152.150000,35146.65,0.66%,5347265.00,175000,7,
08/25/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,798.00,100.060000,79847.88,1.49%,5347265.00,175000,7,
08/25/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,224.00,351.020000,78628.48,1.47%,5347265.00,175000,7,
08/25/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,315.00,343.640000,108246.60,2.02%,5347265.00,175000,7,
08/25/2020,ECOZ,MCO,615369105,MOODYS CORP,245.00,284.220000,69633.90,1.30%,5347265.00,175000,7,
08/25/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,560.00,85.420000,47835.20,0.89%,5347265.00,175000,7,
08/25/2020,ECOZ,MSCI,55354G100,MSCI INC,232.00,363.990000,84445.68,1.58%,5347265.00,175000,7,
08/25/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,826.00,213.690000,176507.94,3.30%,5347265.00,175000,7,
08/25/2020,ECOZ,NDAQ,631103108,NASDAQ INC,199.00,131.580000,26184.42,0.49%,5347265.00,175000,7,
08/25/2020,ECOZ,NFLX,64110L106,NETFLIX INC,175.00,488.810000,85541.75,1.60%,5347265.00,175000,7,
08/25/2020,ECOZ,NKE,654106103,NIKE INC,736.00,111.830000,82306.88,1.54%,5347265.00,175000,7,
08/25/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,210.00,508.810000,106850.10,2.00%,5347265.00,175000,7,
08/25/2020,ECOZ,PEP,713448108,PEPSICO INC,560.00,137.640000,77078.40,1.44%,5347265.00,175000,7,
08/25/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,869.00,102.000000,88638.00,1.66%,5347265.00,175000,7,
08/25/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,384.00,198.880000,76369.92,1.43%,5347265.00,175000,7,
08/25/2020,ECOZ,QCOM,747525103,QUALCOMM INC,574.00,115.910000,66532.34,1.24%,5347265.00,175000,7,
08/25/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,135.00,594.770000,80293.95,1.50%,5347265.00,175000,7,
08/25/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,501.00,230.790000,115625.79,2.16%,5347265.00,175000,7,
08/25/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,833.00,78.680000,65540.44,1.23%,5347265.00,175000,7,
08/25/2020,ECOZ,SJM,832696405,SMUCKER J M CO,267.00,112.990000,30168.33,0.56%,5347265.00,175000,7,
08/25/2020,ECOZ,SPGI,78409V104,S&P Global Inc,203.00,359.330000,72943.99,1.36%,5347265.00,175000,7,
