Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/01/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,31.408092,643865.89,7.80%,8251750.00,325000,13,
10/01/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,18.144854,-497169.00,-6.03%,8251750.00,325000,13,
10/01/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.969837,8110552.88,98.29%,8251750.00,325000,13,
10/01/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-5677.86,1.000000,-5677.86,-0.07%,8251750.00,325000,13,Y
10/01/2020,ECOZ,AAPL,037833100,APPLE INC,1548.00,115.810000,179273.88,2.90%,6176600.00,200000,8,
10/01/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,87.590000,33021.43,0.53%,6176600.00,200000,8,
10/01/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,96.920000,86161.88,1.39%,6176600.00,200000,8,
10/01/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,108.830000,138540.59,2.24%,6176600.00,200000,8,
10/01/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,200.00,225.990000,45198.00,0.73%,6176600.00,200000,8,
10/01/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,490.430000,119174.49,1.93%,6176600.00,200000,8,
10/01/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,94.140000,26641.62,0.43%,6176600.00,200000,8,
10/01/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,254.160000,46765.44,0.76%,6176600.00,200000,8,
10/01/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3148.730000,201518.72,3.26%,6176600.00,200000,8,
10/01/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,100.250000,45413.25,0.74%,6176600.00,200000,8,
10/01/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,80.420000,54766.02,0.89%,6176600.00,200000,8,
10/01/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1710.680000,73559.24,1.19%,6176600.00,200000,8,
10/01/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,563.550000,76642.80,1.24%,6176600.00,200000,8,
10/01/2020,ECOZ,BLL,058498106,BALL CORP,529.00,83.120000,43970.48,0.71%,6176600.00,200000,8,
10/01/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,59.840000,37040.96,0.60%,6176600.00,200000,8,
10/01/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,166.060000,119895.32,1.94%,6176600.00,200000,8,
10/01/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,46.950000,23944.50,0.39%,6176600.00,200000,8,
10/01/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,46.970000,17895.57,0.29%,6176600.00,200000,8,
10/01/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,77.150000,54930.80,0.89%,6176600.00,200000,8,
10/01/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,210.170000,47078.08,0.76%,6176600.00,200000,8,
10/01/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,355.000000,111115.00,1.80%,6176600.00,200000,8,
10/01/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,251.320000,72380.16,1.17%,6176600.00,200000,8,
10/01/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,137.710000,68579.58,1.11%,6176600.00,200000,8,
10/01/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,124.080000,133634.16,2.16%,6176600.00,200000,8,
10/01/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,130.410000,104067.18,1.68%,6176600.00,200000,8,
10/01/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,82.590000,165675.54,2.68%,6176600.00,200000,8,
10/01/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,83.550000,69513.60,1.13%,6176600.00,200000,8,
10/01/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,90.520000,46617.80,0.75%,6176600.00,200000,8,
10/01/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,63.190000,37977.19,0.61%,6176600.00,200000,8,
10/01/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,112.00,1465.600000,164147.20,2.66%,6176600.00,200000,8,
10/01/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,27.00,200.970000,5426.19,0.09%,6176600.00,200000,8,
10/01/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,356.770000,110241.93,1.78%,6176600.00,200000,8,
10/01/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,277.710000,64984.14,1.05%,6176600.00,200000,8,
10/01/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,122.450000,53265.75,0.86%,6176600.00,200000,8,
10/01/2020,ECOZ,INTU,461202103,INTUIT,184.00,326.210000,60022.64,0.97%,6176600.00,200000,8,
10/01/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,26.790000,28102.71,0.45%,6176600.00,200000,8,
10/01/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,193.210000,41733.36,0.68%,6176600.00,200000,8,
10/01/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,148.880000,39304.32,0.64%,6176600.00,200000,8,
10/01/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,96.270000,87798.24,1.42%,6176600.00,200000,8,
10/01/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,331.750000,64359.50,1.04%,6176600.00,200000,8,
10/01/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,338.170000,121741.20,1.97%,6176600.00,200000,8,
10/01/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,289.850000,81158.00,1.31%,6176600.00,200000,8,
10/01/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,82.950000,37244.55,0.60%,6176600.00,200000,8,
10/01/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,356.780000,94546.70,1.53%,6176600.00,200000,8,
10/01/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,944.00,210.330000,198551.52,3.21%,6176600.00,200000,8,
10/01/2020,ECOZ,NDAQ,631103108,NASDAQ INC,227.00,122.710000,27855.17,0.45%,6176600.00,200000,8,
10/01/2020,ECOZ,NFLX,64110L106,NETFLIX INC,200.00,500.030000,100006.00,1.62%,6176600.00,200000,8,
10/01/2020,ECOZ,NKE,654106103,NIKE INC,918.00,125.540000,115245.72,1.87%,6176600.00,200000,8,
10/01/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,240.00,541.220000,129892.80,2.10%,6176600.00,200000,8,
10/01/2020,ECOZ,PEP,713448108,PEPSICO INC,640.00,138.600000,88704.00,1.44%,6176600.00,200000,8,
10/01/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,993.00,100.620000,99915.66,1.62%,6176600.00,200000,8,
10/01/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,438.00,197.030000,86299.14,1.40%,6176600.00,200000,8,
10/01/2020,ECOZ,QCOM,747525103,QUALCOMM INC,656.00,117.680000,77198.08,1.25%,6176600.00,200000,8,
10/01/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,154.00,559.780000,86206.12,1.40%,6176600.00,200000,8,
10/01/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,572.00,220.680000,126228.96,2.04%,6176600.00,200000,8,
10/01/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,1264.00,85.920000,108602.88,1.76%,6176600.00,200000,8,
10/01/2020,ECOZ,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,200.00,238.350000,47670.00,0.77%,6176600.00,200000,8,
10/01/2020,ECOZ,SJM,832696405,SMUCKER J M CO,38.00,115.520000,4389.76,0.07%,6176600.00,200000,8,
10/01/2020,ECOZ,SPGI,78409V104,S&P Global Inc,232.00,360.600000,83659.20,1.35%,6176600.00,200000,8,
10/01/2020,ECOZ,SQ,852234103,SQUARE INC,1235.00,162.550000,200749.25,3.25%,6176600.00,200000,8,
10/01/2020,ECOZ,SYY,871829107,SYSCO CORP,1324.00,61.770000,81783.48,1.32%,6176600.00,200000,8,
10/01/2020,ECOZ,TDOC,87918A105,TELADOC HEALTH INC,204.00,219.240000,44724.96,0.72%,6176600.00,200000,8,
10/01/2020,ECOZ,TGT,87612E106,TARGET CORP,384.00,157.420000,60449.28,0.98%,6176600.00,200000,8,
10/01/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,235.00,143.340000,33684.90,0.55%,6176600.00,200000,8,
10/01/2020,ECOZ,TSLA,88160R101,TESLA INC,403.00,429.010000,172891.03,2.80%,6176600.00,200000,8,
10/01/2020,ECOZ,TWTR,90184L102,TWITTER INC,1662.00,44.500000,73959.00,1.20%,6176600.00,200000,8,
10/01/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,3043.00,36.480000,111008.64,1.80%,6176600.00,200000,8,
10/01/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,288.00,311.770000,89789.76,1.45%,6176600.00,200000,8,
10/01/2020,ECOZ,UNP,907818108,UNION PAC CORP,153.00,196.870000,30121.11,0.49%,6176600.00,200000,8,
10/01/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,688.00,166.630000,114641.44,1.86%,6176600.00,200000,8,
10/01/2020,ECOZ,V,92826C839,VISA INC,248.00,199.970000,49592.56,0.80%,6176600.00,200000,8,
10/01/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,216.00,172.000000,37152.00,0.60%,6176600.00,200000,8,
10/01/2020,ECOZ,VMW,928563402,VMWARE INC,283.00,143.670000,40658.61,0.66%,6176600.00,200000,8,
10/01/2020,ECOZ,VRSN,92343E102,VERISIGN INC,256.00,204.850000,52441.60,0.85%,6176600.00,200000,8,
10/01/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,1586.00,59.490000,94351.14,1.53%,6176600.00,200000,8,
10/01/2020,ECOZ,ZM,98980L101,ZOOM VIDEO COMMUNICATIONS INC CL A,153.00,470.110000,71926.83,1.16%,6176600.00,200000,8,
10/01/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,101081.92,1.000000,101081.92,1.64%,6176600.00,200000,8,Y
10/01/2020,JULZ,2SPY  210630C00310500,2SPY  210630C00310500,SPY 06/30/2021 310.50 C,149.00,42.368369,631288.70,10.54%,5988465.00,225000,9,
10/01/2020,JULZ,2SPY  210630P00279450,2SPY  210630P00279450,SPY 06/30/2021 279.45 P,-199.00,13.199096,-262662.01,-4.39%,5988465.00,225000,9,
10/01/2020,JULZ,912796TY5,912796TY5,UNITED STATES TREAS BILLS,5620000.00,99.977882,5618756.97,93.83%,5988465.00,225000,9,
10/01/2020,JULZ,Cash&Other,Cash&Other,Cash & Other,952.11,1.000000,952.11,0.02%,5988465.00,225000,9,Y
10/01/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,9168.00,81.990000,751684.32,4.78%,15712520.00,400000,16,
10/01/2020,LRNZ,AMZN,023135106,AMAZON COM INC,179.00,3148.730000,563622.67,3.59%,15712520.00,400000,16,
10/01/2020,LRNZ,BLI,084310101,BERKELEY LTS INC,9819.00,76.360000,749778.84,4.77%,15712520.00,400000,16,
