Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
06/26/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,364.840000,143017.28,3.02%,4742762.50,175000,7,
06/26/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,96.990000,49561.89,1.05%,4742762.50,175000,7,
06/26/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,630.00,100.670000,63422.10,1.34%,4742762.50,175000,7,
06/26/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,89.620000,99836.68,2.11%,4742762.50,175000,7,
06/26/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,217.320000,38031.00,0.80%,4742762.50,175000,7,
06/26/2020,ECOZ,ADBE,00724F101,ADOBE INC,213.00,436.950000,93070.35,1.96%,4742762.50,175000,7,
06/26/2020,ECOZ,ALL,020002101,ALLSTATE CORP,497.00,95.830000,47627.51,1.00%,4742762.50,175000,7,
06/26/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,235.110000,37852.71,0.80%,4742762.50,175000,7,
06/26/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,2754.580000,154256.48,3.25%,4742762.50,175000,7,
06/26/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,556.00,97.850000,54404.60,1.15%,4742762.50,175000,7,
06/26/2020,ECOZ,BAX,071813109,BAXTER INTL INC,903.00,85.330000,77052.99,1.62%,4742762.50,175000,7,
06/26/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1615.390000,61384.82,1.29%,4742762.50,175000,7,
06/26/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,546.970000,65089.43,1.37%,4742762.50,175000,7,
06/26/2020,ECOZ,BLL,058498106,BALL CORP,602.00,69.200000,41658.40,0.88%,4742762.50,175000,7,
06/26/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,759.00,58.180000,44158.62,0.93%,4742762.50,175000,7,
06/26/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,528.00,145.350000,76744.80,1.62%,4742762.50,175000,7,
06/26/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,669.00,95.090000,63615.21,1.34%,4742762.50,175000,7,
06/26/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,770.00,43.520000,33510.40,0.71%,4742762.50,175000,7,
06/26/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,72.640000,45254.72,0.95%,4742762.50,175000,7,
06/26/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,214.920000,75651.84,1.60%,4742762.50,175000,7,
06/26/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,300.530000,82345.22,1.74%,4742762.50,175000,7,
06/26/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,188.340000,47461.68,1.00%,4742762.50,175000,7,
06/26/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,140.890000,89746.93,1.89%,4742762.50,175000,7,
06/26/2020,ECOZ,DIS,254687106,DISNEY WALT CO,735.00,111.360000,81849.60,1.73%,4742762.50,175000,7,
06/26/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,130.740000,83281.38,1.76%,4742762.50,175000,7,
06/26/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,54.890000,42649.53,0.90%,4742762.50,175000,7,
06/26/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1463.00,45.800000,67005.40,1.41%,4742762.50,175000,7,
06/26/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,82.360000,59958.08,1.26%,4742762.50,175000,7,
06/26/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,75.490000,39707.74,0.84%,4742762.50,175000,7,
06/26/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,98.00,1441.100000,141227.80,2.98%,4742762.50,175000,7,
06/26/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,189.00,207.100000,39141.90,0.83%,4742762.50,175000,7,
06/26/2020,ECOZ,GWW,384802104,GRAINGER W W INC,308.00,295.950000,91152.60,1.92%,4742762.50,175000,7,
06/26/2020,ECOZ,HD,437076102,HOME DEPOT INC,205.00,245.380000,50302.90,1.06%,4742762.50,175000,7,
06/26/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,532.00,122.400000,65116.80,1.37%,4742762.50,175000,7,
06/26/2020,ECOZ,INTU,461202103,INTUIT,161.00,288.750000,46488.75,0.98%,4742762.50,175000,7,
06/26/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,918.00,24.640000,22619.52,0.48%,4742762.50,175000,7,
06/26/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,189.00,170.960000,32311.44,0.68%,4742762.50,175000,7,
06/26/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,231.00,139.670000,32263.77,0.68%,4742762.50,175000,7,
06/26/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,798.00,97.960000,78172.08,1.65%,4742762.50,175000,7,
06/26/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,224.00,312.600000,70022.40,1.48%,4742762.50,175000,7,
06/26/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,315.00,298.010000,93873.15,1.98%,4742762.50,175000,7,
06/26/2020,ECOZ,MCO,615369105,MOODYS CORP,245.00,276.170000,67661.65,1.43%,4742762.50,175000,7,
06/26/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,560.00,76.570000,42879.20,0.90%,4742762.50,175000,7,
06/26/2020,ECOZ,MSCI,55354G100,MSCI INC,232.00,342.170000,79383.44,1.67%,4742762.50,175000,7,
06/26/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,826.00,200.340000,165480.84,3.49%,4742762.50,175000,7,
06/26/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,231.00,140.490000,32453.19,0.68%,4742762.50,175000,7,
06/26/2020,ECOZ,NFLX,64110L106,NETFLIX INC,175.00,465.910000,81534.25,1.72%,4742762.50,175000,7,
06/26/2020,ECOZ,NKE,654106103,NIKE INC,490.00,101.400000,49686.00,1.05%,4742762.50,175000,7,
06/26/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,210.00,379.600000,79716.00,1.68%,4742762.50,175000,7,
06/26/2020,ECOZ,PEP,713448108,PEPSICO INC,560.00,131.410000,73589.60,1.55%,4742762.50,175000,7,
06/26/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,714.00,91.470000,65309.58,1.38%,4742762.50,175000,7,
06/26/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,301.00,172.500000,51922.50,1.09%,4742762.50,175000,7,
06/26/2020,ECOZ,QCOM,747525103,QUALCOMM INC,574.00,88.960000,51063.04,1.08%,4742762.50,175000,7,
06/26/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,135.00,619.960000,83694.60,1.76%,4742762.50,175000,7,
06/26/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,296.00,208.200000,61627.20,1.30%,4742762.50,175000,7,
06/26/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,833.00,73.850000,61517.05,1.30%,4742762.50,175000,7,
06/26/2020,ECOZ,SJM,832696405,SMUCKER J M CO,267.00,105.740000,28232.58,0.60%,4742762.50,175000,7,
06/26/2020,ECOZ,SPGI,78409V104,S&P Global Inc,203.00,327.820000,66547.46,1.40%,4742762.50,175000,7,
06/26/2020,ECOZ,SQ,852234103,SQUARE INC,1081.00,104.780000,113267.18,2.39%,4742762.50,175000,7,
06/26/2020,ECOZ,SYY,871829107,SYSCO CORP,872.00,55.000000,47960.00,1.01%,4742762.50,175000,7,
06/26/2020,ECOZ,TGT,87612E106,TARGET CORP,336.00,119.810000,40256.16,0.85%,4742762.50,175000,7,
06/26/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,434.00,130.820000,56775.88,1.20%,4742762.50,175000,7,
06/26/2020,ECOZ,TSLA,88160R101,TESLA INC,63.00,985.980000,62116.74,1.31%,4742762.50,175000,7,
06/26/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,1087.00,30.580000,33240.46,0.70%,4742762.50,175000,7,
06/26/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,252.00,296.220000,74647.44,1.57%,4742762.50,175000,7,
06/26/2020,ECOZ,UNP,907818108,UNION PAC CORP,476.00,167.020000,79501.52,1.68%,4742762.50,175000,7,
06/26/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,602.00,110.520000,66533.04,1.40%,4742762.50,175000,7,
06/26/2020,ECOZ,V,92826C839,VISA INC,217.00,193.980000,42093.66,0.89%,4742762.50,175000,7,
06/26/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,414.00,115.970000,48011.58,1.01%,4742762.50,175000,7,
06/26/2020,ECOZ,VMW,928563402,VMWARE INC,483.00,149.450000,72184.35,1.52%,4742762.50,175000,7,
06/26/2020,ECOZ,VRSN,92343E102,VERISIGN INC,224.00,205.110000,45944.64,0.97%,4742762.50,175000,7,
06/26/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,1388.00,54.280000,75340.64,1.59%,4742762.50,175000,7,
06/26/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,20465.51,1.000000,20465.51,0.43%,4742762.50,175000,7,Y
06/26/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,5730.00,51.930000,297558.90,3.52%,8442375.00,250000,10,
06/26/2020,LRNZ,AMZN,023135106,AMAZON COM INC,113.00,2754.580000,311267.54,3.69%,8442375.00,250000,10,
06/26/2020,LRNZ,CRM,79466L302,SALESFORCE COM INC,1500.00,188.340000,282510.00,3.35%,8442375.00,250000,10,
06/26/2020,LRNZ,CRWD,22788C105,CROWDSTRIKE HLDGS INC,4525.00,105.710000,478337.75,5.67%,8442375.00,250000,10,
06/26/2020,LRNZ,DDOG,23804L103,DATADOG INC,5643.00,89.600000,505612.80,5.99%,8442375.00,250000,10,
06/26/2020,LRNZ,ESTC,N14506104,ELASTIC N V,3684.00,92.970000,342501.48,4.06%,8442375.00,250000,10,
06/26/2020,LRNZ,GH,40131M109,GUARDANT HEALTH INC,3332.00,82.810000,275922.92,3.27%,8442375.00,250000,10,
06/26/2020,LRNZ,GOOG,02079K107,ALPHABET INC,200.00,1441.330000,288266.00,3.41%,8442375.00,250000,10,
06/26/2020,LRNZ,INTC,458140100,INTEL CORP,4295.00,58.510000,251300.45,2.98%,8442375.00,250000,10,
06/26/2020,LRNZ,MSFT,594918104,MICROSOFT CORP,1441.00,200.340000,288689.94,3.42%,8442375.00,250000,10,
06/26/2020,LRNZ,NOW,81762P102,SERVICENOW INC,802.00,401.640000,322115.28,3.82%,8442375.00,250000,10,
06/26/2020,LRNZ,NVDA,67066G104,NVIDIA CORPORATION,876.00,379.600000,332529.60,3.94%,8442375.00,250000,10,
06/26/2020,LRNZ,OKTA,679295105,OKTA INC,2062.00,204.220000,421101.64,4.99%,8442375.00,250000,10,
