Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
06/02/2020,ECOZ,AAPL,037833100,APPLE INC,280.00,321.850000,90118.00,2.69%,3350487.50,125000,5,
06/02/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,365.00,90.700000,33105.50,0.99%,3350487.50,125000,5,
06/02/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,450.00,95.150000,42817.50,1.28%,3350487.50,125000,5,
06/02/2020,ECOZ,ABT,002824100,ABBOTT LABS,796.00,93.010000,74035.96,2.21%,3350487.50,125000,5,
06/02/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,125.00,203.380000,25422.50,0.76%,3350487.50,125000,5,
06/02/2020,ECOZ,ADBE,00724F101,ADOBE INC,153.00,389.680000,59621.04,1.78%,3350487.50,125000,5,
06/02/2020,ECOZ,ALL,020002101,ALLSTATE CORP,355.00,99.070000,35169.85,1.05%,3350487.50,125000,5,
06/02/2020,ECOZ,AMGN,031162100,AMGEN INC,115.00,226.910000,26094.65,0.78%,3350487.50,125000,5,
06/02/2020,ECOZ,AMZN,023135106,AMAZON COM INC,40.00,2471.040000,98841.60,2.95%,3350487.50,125000,5,
06/02/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,275.00,96.750000,26606.25,0.79%,3350487.50,125000,5,
06/02/2020,ECOZ,BAX,071813109,BAXTER INTL INC,645.00,90.390000,58301.55,1.74%,3350487.50,125000,5,
06/02/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,21.00,1670.730000,35085.33,1.05%,3350487.50,125000,5,
06/02/2020,ECOZ,BLK,09247X101,BLACKROCK INC,85.00,538.230000,45749.55,1.37%,3350487.50,125000,5,
06/02/2020,ECOZ,BLL,058498106,BALL CORP,430.00,71.170000,30603.10,0.91%,3350487.50,125000,5,
06/02/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,655.00,60.290000,39489.95,1.18%,3350487.50,125000,5,
06/02/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,378.00,138.690000,52424.82,1.56%,3350487.50,125000,5,
06/02/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,541.00,105.080000,56848.28,1.70%,3350487.50,125000,5,
06/02/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,550.00,44.140000,24277.00,0.72%,3350487.50,125000,5,
06/02/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,445.00,72.730000,32364.85,0.97%,3350487.50,125000,5,
06/02/2020,ECOZ,CLX,189054109,CLOROX CO DEL,252.00,204.210000,51460.92,1.54%,3350487.50,125000,5,
06/02/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,196.00,308.290000,60424.84,1.80%,3350487.50,125000,5,
06/02/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,246.00,51.720000,12723.12,0.38%,3350487.50,125000,5,
06/02/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,180.00,176.360000,31744.80,0.95%,3350487.50,125000,5,
06/02/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,455.00,146.650000,66725.75,1.99%,3350487.50,125000,5,
06/02/2020,ECOZ,DIS,254687106,DISNEY WALT CO,525.00,118.770000,62354.25,1.86%,3350487.50,125000,5,
06/02/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,455.00,122.780000,55864.90,1.67%,3350487.50,125000,5,
06/02/2020,ECOZ,EIX,281020107,EDISON INTL,555.00,59.250000,32883.75,0.98%,3350487.50,125000,5,
06/02/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1045.00,59.680000,62365.60,1.86%,3350487.50,125000,5,
06/02/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,520.00,85.580000,44501.60,1.33%,3350487.50,125000,5,
06/02/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,376.00,75.160000,28260.16,0.84%,3350487.50,125000,5,
06/02/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,70.00,1434.870000,100440.90,3.00%,3350487.50,125000,5,
06/02/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,135.00,199.930000,26990.55,0.81%,3350487.50,125000,5,
06/02/2020,ECOZ,GWW,384802104,GRAINGER W W INC,220.00,305.940000,67306.80,2.01%,3350487.50,125000,5,
06/02/2020,ECOZ,HD,437076102,HOME DEPOT INC,147.00,247.290000,36351.63,1.08%,3350487.50,125000,5,
06/02/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,380.00,131.020000,49787.60,1.49%,3350487.50,125000,5,
06/02/2020,ECOZ,INTU,461202103,INTUIT,115.00,289.950000,33344.25,1.00%,3350487.50,125000,5,
06/02/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,656.00,26.410000,17324.96,0.52%,3350487.50,125000,5,
06/02/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,135.00,171.230000,23116.05,0.69%,3350487.50,125000,5,
06/02/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,165.00,147.190000,24286.35,0.72%,3350487.50,125000,5,
