Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/05/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,293.160000,65667.84,2.67%,2456830.00,100000,4,
05/05/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,81.860000,23903.12,0.97%,2456830.00,100000,4,
05/05/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,86.420000,31111.20,1.27%,2456830.00,100000,4,
05/05/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,89.830000,57221.71,2.33%,2456830.00,100000,4,
05/05/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,179.530000,17953.00,0.73%,2456830.00,100000,4,
05/05/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,349.110000,42940.53,1.75%,2456830.00,100000,4,
05/05/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,35.750000,15015.00,0.61%,2456830.00,100000,4,
05/05/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,100.340000,28496.56,1.16%,2456830.00,100000,4,
05/05/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,230.910000,21243.72,0.86%,2456830.00,100000,4,
05/05/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2315.990000,74111.68,3.02%,2456830.00,100000,4,
05/05/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,86.380000,19003.60,0.77%,2456830.00,100000,4,
05/05/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,87.270000,45031.32,1.83%,2456830.00,100000,4,
05/05/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1413.300000,24026.10,0.98%,2456830.00,100000,4,
05/05/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,481.510000,32742.68,1.33%,2456830.00,100000,4,
05/05/2020,ECOZ,BLL,058498106,BALL CORP,344.00,66.150000,22755.60,0.93%,2456830.00,100000,4,
05/05/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,60.170000,31529.08,1.28%,2456830.00,100000,4,
05/05/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,95.160000,28833.48,1.17%,2456830.00,100000,4,
05/05/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,94.450000,40896.85,1.66%,2456830.00,100000,4,
05/05/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,39.390000,17331.60,0.71%,2456830.00,100000,4,
05/05/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,69.480000,24734.88,1.01%,2456830.00,100000,4,
05/05/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,199.270000,40252.54,1.64%,2456830.00,100000,4,
05/05/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,304.490000,47804.93,1.95%,2456830.00,100000,4,
05/05/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,50.780000,10003.66,0.41%,2456830.00,100000,4,
05/05/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,161.470000,23251.68,0.95%,2456830.00,100000,4,
05/05/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,146.320000,53260.48,2.17%,2456830.00,100000,4,
05/05/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,103.180000,43335.60,1.76%,2456830.00,100000,4,
05/05/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,116.830000,42526.12,1.73%,2456830.00,100000,4,
05/05/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,56.330000,25010.52,1.02%,2456830.00,100000,4,
05/05/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,43.980000,36767.28,1.50%,2456830.00,100000,4,
05/05/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,80.800000,33612.80,1.37%,2456830.00,100000,4,
05/05/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,80.250000,24155.25,0.98%,2456830.00,100000,4,
05/05/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1322.900000,74082.40,3.02%,2456830.00,100000,4,
05/05/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,108.00,176.030000,19011.24,0.77%,2456830.00,100000,4,
05/05/2020,ECOZ,GWW,384802104,GRAINGER W W INC,176.00,272.120000,47893.12,1.95%,2456830.00,100000,4,
05/05/2020,ECOZ,HD,437076102,HOME DEPOT INC,118.00,221.840000,26177.12,1.07%,2456830.00,100000,4,
05/05/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,304.00,127.900000,38881.60,1.58%,2456830.00,100000,4,
05/05/2020,ECOZ,INTU,461202103,INTUIT,92.00,267.780000,24635.76,1.00%,2456830.00,100000,4,
05/05/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,525.00,22.920000,12033.00,0.49%,2456830.00,100000,4,
05/05/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,108.00,158.340000,17100.72,0.70%,2456830.00,100000,4,
05/05/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,132.00,148.270000,19571.64,0.80%,2456830.00,100000,4,
05/05/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,358.00,92.140000,32986.12,1.34%,2456830.00,100000,4,
05/05/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,128.00,234.520000,30018.56,1.22%,2456830.00,100000,4,
05/05/2020,ECOZ,MA,57636Q104,MASTERCARD INC,180.00,269.260000,48466.80,1.97%,2456830.00,100000,4,
05/05/2020,ECOZ,MCO,615369105,MOODYS CORP,140.00,245.390000,34354.60,1.40%,2456830.00,100000,4,
05/05/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,320.00,76.860000,24595.20,1.00%,2456830.00,100000,4,
05/05/2020,ECOZ,MSCI,55354G100,MSCI INC,113.00,321.460000,36324.98,1.48%,2456830.00,100000,4,
05/05/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,472.00,178.840000,84412.48,3.44%,2456830.00,100000,4,
05/05/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,132.00,141.160000,18633.12,0.76%,2456830.00,100000,4,
05/05/2020,ECOZ,NFLX,64110L106,NETFLIX INC,100.00,428.150000,42815.00,1.74%,2456830.00,100000,4,
05/05/2020,ECOZ,NKE,654106103,NIKE INC,280.00,85.750000,24010.00,0.98%,2456830.00,100000,4,
05/05/2020,ECOZ,NVDA,67066G104,NVIDIA CORP,120.00,291.285000,34954.20,1.42%,2456830.00,100000,4,
05/05/2020,ECOZ,PEP,713448108,PEPSICO INC,320.00,130.920000,41894.40,1.71%,2456830.00,100000,4,
05/05/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,408.00,87.130000,35549.04,1.45%,2456830.00,100000,4,
05/05/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,172.00,123.660000,21269.52,0.87%,2456830.00,100000,4,
05/05/2020,ECOZ,QCOM,747525103,QUALCOMM INC,328.00,75.680000,24823.04,1.01%,2456830.00,100000,4,
05/05/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,78.00,541.820000,42261.96,1.72%,2456830.00,100000,4,
05/05/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,132.00,187.920000,24805.44,1.01%,2456830.00,100000,4,
05/05/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,476.00,71.890000,34219.64,1.39%,2456830.00,100000,4,
05/05/2020,ECOZ,SJM,832696405,SMUCKER J M CO,153.00,114.990000,17593.47,0.72%,2456830.00,100000,4,
05/05/2020,ECOZ,SPGI,78409V104,S&P Global Inc,116.00,285.770000,33149.32,1.35%,2456830.00,100000,4,
05/05/2020,ECOZ,SQ,852234103,SQUARE INC,619.00,63.690000,39424.11,1.60%,2456830.00,100000,4,
05/05/2020,ECOZ,SYY,871829107,SYSCO CORP,351.00,53.830000,18894.33,0.77%,2456830.00,100000,4,
05/05/2020,ECOZ,TGT,87612E106,TARGET CORP,192.00,111.710000,21448.32,0.87%,2456830.00,100000,4,
05/05/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,248.00,102.440000,25405.12,1.03%,2456830.00,100000,4,
05/05/2020,ECOZ,TSLA,88160R101,TESLA INC,36.00,761.190000,27402.84,1.12%,2456830.00,100000,4,
05/05/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,622.00,27.420000,17055.24,0.69%,2456830.00,100000,4,
05/05/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,144.00,287.540000,41405.76,1.69%,2456830.00,100000,4,
05/05/2020,ECOZ,UNP,907818108,UNION PAC CORP,272.00,154.820000,42111.04,1.71%,2456830.00,100000,4,
05/05/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,344.00,90.440000,31111.36,1.27%,2456830.00,100000,4,
05/05/2020,ECOZ,V,92826C839,VISA INC,124.00,176.150000,21842.60,0.89%,2456830.00,100000,4,
05/05/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,237.00,114.370000,27105.69,1.10%,2456830.00,100000,4,
05/05/2020,ECOZ,VMW,928563402,VMWARE INC,276.00,126.340000,34869.84,1.42%,2456830.00,100000,4,
05/05/2020,ECOZ,VRSN,92343E102,VERISIGN INC,128.00,208.840000,26731.52,1.09%,2456830.00,100000,4,
05/05/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,794.00,56.240000,44654.56,1.82%,2456830.00,100000,4,
05/05/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,26274.94,1.000000,26274.94,1.07%,2456830.00,100000,4,Y
05/05/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,1200.00,52.560000,63072.00,4.81%,1312110.00,50000,2,
05/05/2020,LRNZ,AMZN,023135106,AMAZON COM INC,24.00,2315.990000,55583.76,4.24%,1312110.00,50000,2,
05/05/2020,LRNZ,CRM,79466L302,SALESFORCE COM INC,314.00,161.470000,50701.58,3.86%,1312110.00,50000,2,
