Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
06/18/2020,ECOZ,AAPL,037833100,APPLE INC,280.00,351.590000,98445.20,2.91%,3383175.00,125000,5,
06/18/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,365.00,95.740000,34945.10,1.03%,3383175.00,125000,5,
06/18/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,450.00,100.150000,45067.50,1.33%,3383175.00,125000,5,
06/18/2020,ECOZ,ABT,002824100,ABBOTT LABS,796.00,90.900000,72356.40,2.14%,3383175.00,125000,5,
06/18/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,125.00,205.200000,25650.00,0.76%,3383175.00,125000,5,
06/18/2020,ECOZ,ADBE,00724F101,ADOBE INC,153.00,413.490000,63263.97,1.87%,3383175.00,125000,5,
06/18/2020,ECOZ,ALL,020002101,ALLSTATE CORP,355.00,97.950000,34772.25,1.03%,3383175.00,125000,5,
06/18/2020,ECOZ,AMGN,031162100,AMGEN INC,115.00,225.970000,25986.55,0.77%,3383175.00,125000,5,
06/18/2020,ECOZ,AMZN,023135106,AMAZON COM INC,40.00,2640.980000,105639.20,3.12%,3383175.00,125000,5,
06/18/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,398.00,103.960000,41376.08,1.22%,3383175.00,125000,5,
06/18/2020,ECOZ,BAX,071813109,BAXTER INTL INC,645.00,85.100000,54889.50,1.62%,3383175.00,125000,5,
06/18/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,28.00,1638.240000,45870.72,1.36%,3383175.00,125000,5,
06/18/2020,ECOZ,BLK,09247X101,BLACKROCK INC,85.00,555.230000,47194.55,1.39%,3383175.00,125000,5,
06/18/2020,ECOZ,BLL,058498106,BALL CORP,430.00,69.600000,29928.00,0.88%,3383175.00,125000,5,
06/18/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,543.00,56.950000,30923.85,0.91%,3383175.00,125000,5,
06/18/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,378.00,156.340000,59096.52,1.75%,3383175.00,125000,5,
06/18/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,479.00,101.040000,48398.16,1.43%,3383175.00,125000,5,
06/18/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,550.00,47.790000,26284.50,0.78%,3383175.00,125000,5,
06/18/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,445.00,73.810000,32845.45,0.97%,3383175.00,125000,5,
06/18/2020,ECOZ,CLX,189054109,CLOROX CO DEL,252.00,212.000000,53424.00,1.58%,3383175.00,125000,5,
06/18/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,196.00,299.610000,58723.56,1.74%,3383175.00,125000,5,
06/18/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,180.00,181.400000,32652.00,0.97%,3383175.00,125000,5,
06/18/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,455.00,145.370000,66143.35,1.96%,3383175.00,125000,5,
06/18/2020,ECOZ,DIS,254687106,DISNEY WALT CO,525.00,117.650000,61766.25,1.83%,3383175.00,125000,5,
06/18/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,455.00,128.110000,58290.05,1.72%,3383175.00,125000,5,
06/18/2020,ECOZ,EIX,281020107,EDISON INTL,555.00,59.890000,33238.95,0.98%,3383175.00,125000,5,
06/18/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1045.00,39.040000,40796.80,1.21%,3383175.00,125000,5,
