Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
08/12/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,190.00,29.236001,555484.02,7.35%,7560720.00,300000,12,
08/12/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-253.00,19.047802,-481909.39,-6.37%,7560720.00,300000,12,
08/12/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,7496000.00,99.950708,7492305.07,99.10%,7560720.00,300000,12,
08/12/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-5322.90,1.000000,-5322.90,-0.07%,7560720.00,300000,12,Y
08/12/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,437.500000,171500.00,3.34%,5131577.50,175000,7,
08/12/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,92.670000,47354.37,0.92%,5131577.50,175000,7,
08/12/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,101.380000,78873.64,1.54%,5131577.50,175000,7,
08/12/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,99.060000,110352.84,2.15%,5131577.50,175000,7,
08/12/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,228.570000,39999.75,0.78%,5131577.50,175000,7,
08/12/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,435.230000,92703.99,1.81%,5131577.50,175000,7,
08/12/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,96.830000,24013.84,0.47%,5131577.50,175000,7,
08/12/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,234.650000,37778.65,0.74%,5131577.50,175000,7,
08/12/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3080.670000,172517.52,3.36%,5131577.50,175000,7,
08/12/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,103.260000,40994.22,0.80%,5131577.50,175000,7,
08/12/2020,ECOZ,BAX,071813109,BAXTER INTL INC,596.00,82.940000,49432.24,0.96%,5131577.50,175000,7,
08/12/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1805.100000,68593.80,1.34%,5131577.50,175000,7,
08/12/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,586.640000,69810.16,1.36%,5131577.50,175000,7,
08/12/2020,ECOZ,BLL,058498106,BALL CORP,602.00,73.950000,44517.90,0.87%,5131577.50,175000,7,
08/12/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,542.00,63.130000,34216.46,0.67%,5131577.50,175000,7,
08/12/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,125.500000,79316.00,1.55%,5131577.50,175000,7,
08/12/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,447.00,53.040000,23708.88,0.46%,5131577.50,175000,7,
08/12/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,334.00,47.200000,15764.80,0.31%,5131577.50,175000,7,
08/12/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,75.960000,47323.08,0.92%,5131577.50,175000,7,
08/12/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,222.300000,78249.60,1.52%,5131577.50,175000,7,
08/12/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,332.430000,91085.82,1.78%,5131577.50,175000,7,
08/12/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,191.990000,48381.48,0.94%,5131577.50,175000,7,
08/12/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,135.730000,86460.01,1.68%,5131577.50,175000,7,
08/12/2020,ECOZ,DIS,254687106,DISNEY WALT CO,823.00,130.490000,107393.27,2.09%,5131577.50,175000,7,
08/12/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,135.700000,86440.90,1.68%,5131577.50,175000,7,
08/12/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,53.580000,41631.66,0.81%,5131577.50,175000,7,
08/12/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1756.00,67.300000,118178.80,2.30%,5131577.50,175000,7,
08/12/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,86.090000,62673.52,1.22%,5131577.50,175000,7,
08/12/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,327.00,85.690000,28020.63,0.55%,5131577.50,175000,7,
08/12/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,68.100000,35820.60,0.70%,5131577.50,175000,7,
08/12/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,98.00,1480.540000,145092.92,2.83%,5131577.50,175000,7,
08/12/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,189.00,211.060000,39890.34,0.78%,5131577.50,175000,7,
08/12/2020,ECOZ,GWW,384802104,GRAINGER W W INC,271.00,352.920000,95641.32,1.86%,5131577.50,175000,7,
08/12/2020,ECOZ,HD,437076102,HOME DEPOT INC,205.00,274.920000,56358.60,1.10%,5131577.50,175000,7,
08/12/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,532.00,125.290000,66654.28,1.30%,5131577.50,175000,7,
08/12/2020,ECOZ,INTU,461202103,INTUIT,161.00,299.200000,48171.20,0.94%,5131577.50,175000,7,
08/12/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,918.00,29.560000,27136.08,0.53%,5131577.50,175000,7,
08/12/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,189.00,196.320000,37104.48,0.72%,5131577.50,175000,7,
08/12/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,231.00,146.970000,33950.07,0.66%,5131577.50,175000,7,
08/12/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,798.00,103.820000,82848.36,1.61%,5131577.50,175000,7,
08/12/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,224.00,369.010000,82658.24,1.61%,5131577.50,175000,7,
08/12/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,315.00,328.540000,103490.10,2.02%,5131577.50,175000,7,
08/12/2020,ECOZ,MCO,615369105,MOODYS CORP,245.00,274.530000,67259.85,1.31%,5131577.50,175000,7,
08/12/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,560.00,80.910000,45309.60,0.88%,5131577.50,175000,7,
08/12/2020,ECOZ,MSCI,55354G100,MSCI INC,232.00,350.530000,81322.96,1.58%,5131577.50,175000,7,
08/12/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,826.00,203.380000,167991.88,3.27%,5131577.50,175000,7,
08/12/2020,ECOZ,NDAQ,631103108,NASDAQ INC,199.00,130.470000,25963.53,0.51%,5131577.50,175000,7,
08/12/2020,ECOZ,NFLX,64110L106,NETFLIX INC,175.00,466.930000,81712.75,1.59%,5131577.50,175000,7,
08/12/2020,ECOZ,NKE,654106103,NIKE INC,490.00,105.120000,51508.80,1.00%,5131577.50,175000,7,
08/12/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,210.00,434.000000,91140.00,1.78%,5131577.50,175000,7,
08/12/2020,ECOZ,PEP,713448108,PEPSICO INC,560.00,135.120000,75667.20,1.47%,5131577.50,175000,7,
08/12/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,869.00,100.510000,87343.19,1.70%,5131577.50,175000,7,
08/12/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,384.00,189.030000,72587.52,1.41%,5131577.50,175000,7,
08/12/2020,ECOZ,QCOM,747525103,QUALCOMM INC,574.00,108.830000,62468.42,1.22%,5131577.50,175000,7,
08/12/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,135.00,598.860000,80846.10,1.58%,5131577.50,175000,7,
08/12/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,422.00,232.180000,97979.96,1.91%,5131577.50,175000,7,
08/12/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,833.00,78.870000,65698.71,1.28%,5131577.50,175000,7,
08/12/2020,ECOZ,SJM,832696405,SMUCKER J M CO,267.00,112.710000,30093.57,0.59%,5131577.50,175000,7,
08/12/2020,ECOZ,SPGI,78409V104,S&P Global Inc,203.00,343.710000,69773.13,1.36%,5131577.50,175000,7,
08/12/2020,ECOZ,SQ,852234103,SQUARE INC,1081.00,138.250000,149448.25,2.91%,5131577.50,175000,7,
08/12/2020,ECOZ,SYY,871829107,SYSCO CORP,872.00,60.840000,53052.48,1.03%,5131577.50,175000,7,
08/12/2020,ECOZ,TGT,87612E106,TARGET CORP,336.00,131.720000,44257.92,0.86%,5131577.50,175000,7,
08/12/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,434.00,145.110000,62977.74,1.23%,5131577.50,175000,7,
08/12/2020,ECOZ,TSLA,88160R101,TESLA INC,63.00,1374.390000,86586.57,1.69%,5131577.50,175000,7,
08/12/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,2347.00,31.210000,73249.87,1.43%,5131577.50,175000,7,
08/12/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,252.00,315.550000,79518.60,1.55%,5131577.50,175000,7,
08/12/2020,ECOZ,UNP,907818108,UNION PAC CORP,134.00,190.350000,25506.90,0.50%,5131577.50,175000,7,
08/12/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,602.00,155.850000,93821.70,1.83%,5131577.50,175000,7,
08/12/2020,ECOZ,V,92826C839,VISA INC,217.00,197.770000,42916.09,0.84%,5131577.50,175000,7,
08/12/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,414.00,173.290000,71742.06,1.40%,5131577.50,175000,7,
08/12/2020,ECOZ,VMW,928563402,VMWARE INC,483.00,140.870000,68040.21,1.33%,5131577.50,175000,7,
08/12/2020,ECOZ,VRSN,92343E102,VERISIGN INC,224.00,201.800000,45203.20,0.88%,5131577.50,175000,7,
08/12/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,1388.00,58.510000,81211.88,1.58%,5131577.50,175000,7,
08/12/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,47191.19,1.000000,47191.19,0.92%,5131577.50,175000,7,Y
08/12/2020,JULZ,2SPY  210630C00310500,2SPY  210630C00310500,SPY 06/30/2021 310.50 C,149.00,40.313471,600670.72,10.12%,5935747.50,225000,9,
08/12/2020,JULZ,2SPY  210630P00279450,2SPY  210630P00279450,SPY 06/30/2021 279.45 P,-199.00,14.582674,-290195.21,-4.89%,5935747.50,225000,9,
08/12/2020,JULZ,912796TY5,912796TY5,UNITED STATES TREAS BILLS,5620000.00,99.958875,5617688.78,94.64%,5935747.50,225000,9,
08/12/2020,JULZ,Cash&Other,Cash&Other,Cash & Other,7455.08,1.000000,7455.08,0.13%,5935747.50,225000,9,Y
08/12/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,8022.00,76.880000,616731.36,5.09%,12126520.00,350000,14,
08/12/2020,LRNZ,AMZN,023135106,AMAZON COM INC,157.00,3080.670000,483665.19,3.99%,12126520.00,350000,14,
08/12/2020,LRNZ,BLI,084310101,BERKELEY LTS INC,8593.00,56.420000,484817.06,4.00%,12126520.00,350000,14,
08/12/2020,LRNZ,CRM,79466L302,SALESFORCE COM INC,2100.00,191.990000,403179.00,3.32%,12126520.00,350000,14,
08/12/2020,LRNZ,CRWD,22788C105,CROWDSTRIKE HLDGS INC,6333.00,98.160000,621647.28,5.13%,12126520.00,350000,14,
08/12/2020,LRNZ,DDOG,23804L103,DATADOG INC,7899.00,75.680000,597796.32,4.93%,12126520.00,350000,14,
08/12/2020,LRNZ,ESTC,N14506104,ELASTIC N V,5156.00,83.850000,432330.60,3.57%,12126520.00,350000,14,
08/12/2020,LRNZ,GH,40131M109,GUARDANT HEALTH INC,5310.00,81.620000,433402.20,3.57%,12126520.00,350000,14,
08/12/2020,LRNZ,GOOG,02079K107,ALPHABET INC,280.00,1480.320000,414489.60,3.42%,12126520.00,350000,14,
08/12/2020,LRNZ,MSFT,594918104,MICROSOFT CORP,2017.00,203.380000,410217.46,3.38%,12126520.00,350000,14,
08/12/2020,LRNZ,NOW,81762P102,SERVICENOW INC,1122.00,421.360000,472765.92,3.90%,12126520.00,350000,14,
08/12/2020,LRNZ,NVDA,67066G104,NVIDIA CORPORATION,1224.00,434.000000,531216.00,4.38%,12126520.00,350000,14,
08/12/2020,LRNZ,OKTA,679295105,OKTA INC,2886.00,196.180000,566175.48,4.67%,12126520.00,350000,14,
08/12/2020,LRNZ,PLAN,03272L108,ANAPLAN INC,10347.00,44.640000,461890.08,3.81%,12126520.00,350000,14,
08/12/2020,LRNZ,RLAY,75943R102,RELAY THERAPEUTICS INC,13461.00,41.200000,554593.20,4.57%,12126520.00,350000,14,
08/12/2020,LRNZ,SDGR,80810D103,SCHRODINGER INC,7967.00,69.390000,552830.13,4.56%,12126520.00,350000,14,
08/12/2020,LRNZ,TWLO,90138F102,TWILIO INC,2817.00,244.490000,688728.33,5.68%,12126520.00,350000,14,
08/12/2020,LRNZ,VRNS,922280102,VARONIS SYS INC,5160.00,112.680000,581428.80,4.79%,12126520.00,350000,14,
08/12/2020,LRNZ,WORK,83088V102,SLACK TECHNOLOGIES INC,13781.00,27.610000,380493.41,3.14%,12126520.00,350000,14,
08/12/2020,LRNZ,XLNX,983919101,XILINX INC,4131.00,104.230000,430574.13,3.55%,12126520.00,350000,14,
08/12/2020,LRNZ,ZS,98980G102,ZSCALER INC,6339.00,117.510000,744895.89,6.14%,12126520.00,350000,14,
08/12/2020,LRNZ,Cash&Other,Cash&Other,Cash & Other,1262445.83,1.000000,1262445.83,10.41%,12126520.00,350000,14,Y
