Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
06/12/2020,ECOZ,AAPL,037833100,APPLE INC,280.00,335.900000,94052.00,2.89%,3257150.00,125000,5,
06/12/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,365.00,92.260000,33674.90,1.03%,3257150.00,125000,5,
06/12/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,450.00,93.510000,42079.50,1.29%,3257150.00,125000,5,
06/12/2020,ECOZ,ABT,002824100,ABBOTT LABS,796.00,87.780000,69872.88,2.15%,3257150.00,125000,5,
06/12/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,125.00,195.950000,24493.75,0.75%,3257150.00,125000,5,
06/12/2020,ECOZ,ADBE,00724F101,ADOBE INC,153.00,387.670000,59313.51,1.82%,3257150.00,125000,5,
06/12/2020,ECOZ,ALL,020002101,ALLSTATE CORP,355.00,94.790000,33650.45,1.03%,3257150.00,125000,5,
06/12/2020,ECOZ,AMGN,031162100,AMGEN INC,115.00,218.900000,25173.50,0.77%,3257150.00,125000,5,
06/12/2020,ECOZ,AMZN,023135106,AMAZON COM INC,40.00,2557.960000,102318.40,3.14%,3257150.00,125000,5,
06/12/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,398.00,98.600000,39242.80,1.20%,3257150.00,125000,5,
06/12/2020,ECOZ,BAX,071813109,BAXTER INTL INC,645.00,83.570000,53902.65,1.65%,3257150.00,125000,5,
06/12/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,28.00,1588.370000,44474.36,1.37%,3257150.00,125000,5,
06/12/2020,ECOZ,BLK,09247X101,BLACKROCK INC,85.00,525.210000,44642.85,1.37%,3257150.00,125000,5,
06/12/2020,ECOZ,BLL,058498106,BALL CORP,430.00,67.160000,28878.80,0.89%,3257150.00,125000,5,
06/12/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,543.00,56.710000,30793.53,0.95%,3257150.00,125000,5,
06/12/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,378.00,143.510000,54246.78,1.67%,3257150.00,125000,5,
06/12/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,479.00,97.000000,46463.00,1.43%,3257150.00,125000,5,
06/12/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,550.00,46.310000,25470.50,0.78%,3257150.00,125000,5,
06/12/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,445.00,73.100000,32529.50,1.00%,3257150.00,125000,5,
06/12/2020,ECOZ,CLX,189054109,CLOROX CO DEL,252.00,204.930000,51642.36,1.59%,3257150.00,125000,5,
06/12/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,196.00,300.830000,58962.68,1.81%,3257150.00,125000,5,
06/12/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,180.00,172.050000,30969.00,0.95%,3257150.00,125000,5,
06/12/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,455.00,137.880000,62735.40,1.93%,3257150.00,125000,5,
06/12/2020,ECOZ,DIS,254687106,DISNEY WALT CO,525.00,112.640000,59136.00,1.82%,3257150.00,125000,5,
06/12/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,455.00,122.420000,55701.10,1.71%,3257150.00,125000,5,
06/12/2020,ECOZ,EIX,281020107,EDISON INTL,555.00,56.810000,31529.55,0.97%,3257150.00,125000,5,
06/12/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1045.00,47.660000,49804.70,1.53%,3257150.00,125000,5,
06/12/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,520.00,84.350000,43862.00,1.35%,3257150.00,125000,5,
