Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
08/17/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,221.00,31.810038,703001.84,7.90%,8899240.00,350000,14,
08/17/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-295.00,18.257740,-538603.33,-6.05%,8899240.00,350000,14,
08/17/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8740000.00,99.951028,8735719.85,98.16%,8899240.00,350000,14,
08/17/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-1070.39,1.000000,-1070.39,-0.01%,8899240.00,350000,14,Y
08/17/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,459.630000,180174.96,3.45%,5224327.50,175000,7,
08/17/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,95.070000,48580.77,0.93%,5224327.50,175000,7,
08/17/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,103.750000,80717.50,1.55%,5224327.50,175000,7,
08/17/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,99.990000,111388.86,2.13%,5224327.50,175000,7,
08/17/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,230.250000,40293.75,0.77%,5224327.50,175000,7,
08/17/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,447.600000,95338.80,1.82%,5224327.50,175000,7,
08/17/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,96.120000,23837.76,0.46%,5224327.50,175000,7,
08/17/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,239.710000,38593.31,0.74%,5224327.50,175000,7,
08/17/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3148.020000,176289.12,3.37%,5224327.50,175000,7,
