Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
04/28/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,283.170000,63430.08,2.53%,2502860.00,100000,4,
04/28/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,84.690000,24729.48,0.99%,2502860.00,100000,4,
04/28/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,90.780000,32680.80,1.31%,2502860.00,100000,4,
04/28/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,94.950000,60483.15,2.42%,2502860.00,100000,4,
04/28/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,179.430000,17943.00,0.72%,2502860.00,100000,4,
04/28/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,348.500000,42865.50,1.71%,2502860.00,100000,4,
04/28/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,37.270000,15653.40,0.63%,2502860.00,100000,4,
04/28/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,103.090000,29277.56,1.17%,2502860.00,100000,4,
04/28/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,242.430000,22303.56,0.89%,2502860.00,100000,4,
04/28/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2376.000000,76032.00,3.04%,2502860.00,100000,4,
04/28/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,85.060000,18713.20,0.75%,2502860.00,100000,4,
04/28/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,92.670000,47817.72,1.91%,2502860.00,100000,4,
04/28/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,496.650000,33772.20,1.35%,2502860.00,100000,4,
04/28/2020,ECOZ,BLL,058498106,BALL CORP,344.00,67.570000,23244.08,0.93%,2502860.00,100000,4,
04/28/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,62.560000,32781.44,1.31%,2502860.00,100000,4,
04/28/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,99.630000,30187.89,1.21%,2502860.00,100000,4,
04/28/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,97.140000,42061.62,1.68%,2502860.00,100000,4,
04/28/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,41.390000,18211.60,0.73%,2502860.00,100000,4,
04/28/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,71.030000,25286.68,1.01%,2502860.00,100000,4,
04/28/2020,ECOZ,CLX,189054109,CLOROX CO DEL,230.00,189.050000,43481.50,1.74%,2502860.00,100000,4,
04/28/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,308.780000,48478.46,1.94%,2502860.00,100000,4,
04/28/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,51.240000,10094.28,0.40%,2502860.00,100000,4,
04/28/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,157.630000,22698.72,0.91%,2502860.00,100000,4,
