Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/14/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,307.650000,68913.60,2.75%,2507270.00,100000,4,
05/14/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,88.870000,25950.04,1.03%,2507270.00,100000,4,
05/14/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,84.150000,30294.00,1.21%,2507270.00,100000,4,
05/14/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,92.160000,58705.92,2.34%,2507270.00,100000,4,
05/14/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,181.000000,18100.00,0.72%,2507270.00,100000,4,
05/14/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,358.560000,44102.88,1.76%,2507270.00,100000,4,
05/14/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,31.990000,13435.80,0.54%,2507270.00,100000,4,
05/14/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,92.080000,26150.72,1.04%,2507270.00,100000,4,
05/14/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,236.830000,21788.36,0.87%,2507270.00,100000,4,
05/14/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2367.920000,75773.44,3.02%,2507270.00,100000,4,
05/14/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,78.030000,17166.60,0.68%,2507270.00,100000,4,
05/14/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,85.550000,44143.80,1.76%,2507270.00,100000,4,
05/14/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1366.070000,23223.19,0.93%,2507270.00,100000,4,
05/14/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,485.800000,33034.40,1.32%,2507270.00,100000,4,
05/14/2020,ECOZ,BLL,058498106,BALL CORP,344.00,61.170000,21042.48,0.84%,2507270.00,100000,4,
05/14/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,63.270000,33153.48,1.32%,2507270.00,100000,4,
05/14/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,134.510000,40756.53,1.63%,2507270.00,100000,4,
05/14/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,98.060000,42459.98,1.69%,2507270.00,100000,4,
05/14/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,34.840000,15329.60,0.61%,2507270.00,100000,4,
05/14/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,68.300000,24314.80,0.97%,2507270.00,100000,4,
05/14/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,206.740000,41761.48,1.67%,2507270.00,100000,4,
05/14/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,302.140000,47435.98,1.89%,2507270.00,100000,4,
05/14/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,52.500000,10342.50,0.41%,2507270.00,100000,4,
05/14/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,169.640000,24428.16,0.97%,2507270.00,100000,4,
05/14/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,146.510000,53329.64,2.13%,2507270.00,100000,4,
05/14/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,102.920000,43226.40,1.72%,2507270.00,100000,4,
05/14/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,116.900000,42551.60,1.70%,2507270.00,100000,4,
05/14/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,57.410000,25490.04,1.02%,2507270.00,100000,4,
05/14/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,57.470000,48044.92,1.92%,2507270.00,100000,4,
05/14/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,76.640000,31882.24,1.27%,2507270.00,100000,4,
05/14/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,77.060000,23195.06,0.93%,2507270.00,100000,4,
05/14/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1348.330000,75506.48,3.01%,2507270.00,100000,4,
05/14/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,108.00,171.800000,18554.40,0.74%,2507270.00,100000,4,
05/14/2020,ECOZ,GWW,384802104,GRAINGER W W INC,176.00,273.070000,48060.32,1.92%,2507270.00,100000,4,
05/14/2020,ECOZ,HD,437076102,HOME DEPOT INC,118.00,230.100000,27151.80,1.08%,2507270.00,100000,4,
05/14/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,304.00,129.340000,39319.36,1.57%,2507270.00,100000,4,
05/14/2020,ECOZ,INTU,461202103,INTUIT,92.00,277.160000,25498.72,1.02%,2507270.00,100000,4,
05/14/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,525.00,22.820000,11980.50,0.48%,2507270.00,100000,4,
05/14/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,108.00,152.490000,16468.92,0.66%,2507270.00,100000,4,
05/14/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,132.00,147.130000,19421.16,0.77%,2507270.00,100000,4,
05/14/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,358.00,84.030000,30082.74,1.20%,2507270.00,100000,4,
05/14/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,128.00,248.190000,31768.32,1.27%,2507270.00,100000,4,
05/14/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,180.00,269.160000,48448.80,1.93%,2507270.00,100000,4,
05/14/2020,ECOZ,MCO,615369105,MOODYS CORP,140.00,247.720000,34680.80,1.38%,2507270.00,100000,4,
