Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
03/05/2020,ECOZ,AAPL,037833100,APPLE INC,272.00,302.740000,82345.28,3.10%,2657680.00,100000,4,
03/05/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,91.750000,26791.00,1.01%,2657680.00,100000,4,
03/05/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,90.380000,32536.80,1.22%,2657680.00,100000,4,
03/05/2020,ECOZ,ABT,002824100,ABBOTT LABS,552.00,82.090000,45313.68,1.71%,2657680.00,100000,4,
03/05/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,188.860000,18886.00,0.71%,2657680.00,100000,4,
03/05/2020,ECOZ,ADBE,00724F101,ADOBE INC,92.00,363.850000,33474.20,1.26%,2657680.00,100000,4,
03/05/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,76.00,164.390000,12493.64,0.47%,2657680.00,100000,4,
03/05/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,44.550000,18711.00,0.70%,2657680.00,100000,4,
03/05/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,114.510000,32520.84,1.22%,2657680.00,100000,4,
03/05/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,215.110000,19790.12,0.74%,2657680.00,100000,4,
03/05/2020,ECOZ,AMZN,023135106,AMAZON COM INC,24.00,1975.830000,47419.92,1.78%,2657680.00,100000,4,
03/05/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,84.00,217.720000,18288.48,0.69%,2657680.00,100000,4,
03/05/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,115.700000,25454.00,0.96%,2657680.00,100000,4,
03/05/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,91.060000,46986.96,1.77%,2657680.00,100000,4,
03/05/2020,ECOZ,BKNG,09857L108,BOOKING HLDGS INC,28.00,1732.130000,48499.64,1.82%,2657680.00,100000,4,
03/05/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,495.310000,33681.08,1.27%,2657680.00,100000,4,
03/05/2020,ECOZ,BLL,058498106,BALL CORP,344.00,78.560000,27024.64,1.02%,2657680.00,100000,4,
03/05/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,61.480000,32215.52,1.21%,2657680.00,100000,4,
03/05/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,232.00,101.890000,23638.48,0.89%,2657680.00,100000,4,
03/05/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,368.00,118.590000,43641.12,1.64%,2657680.00,100000,4,
03/05/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,59.160000,26030.40,0.98%,2657680.00,100000,4,
03/05/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,75.370000,26831.72,1.01%,2657680.00,100000,4,
03/05/2020,ECOZ,CLX,189054109,CLOROX CO DEL,148.00,172.520000,25532.96,0.96%,2657680.00,100000,4,
03/05/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,104.00,320.740000,33356.96,1.26%,2657680.00,100000,4,
03/05/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,175.690000,25299.36,0.95%,2657680.00,100000,4,
03/05/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,109.780000,39959.92,1.50%,2657680.00,100000,4,
03/05/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,119.180000,50055.60,1.88%,2657680.00,100000,4,
03/05/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,111.830000,40706.12,1.53%,2657680.00,100000,4,
03/05/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,70.160000,31151.04,1.17%,2657680.00,100000,4,
03/05/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,98.540000,40992.64,1.54%,2657680.00,100000,4,
03/05/2020,ECOZ,EXC,30161N101,EXELON CORP,276.00,46.820000,12922.32,0.49%,2657680.00,100000,4,
