Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
06/17/2020,ECOZ,AAPL,037833100,APPLE INC,280.00,352.080000,98582.40,2.91%,3388937.50,125000,5,
06/17/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,365.00,96.060000,35061.90,1.03%,3388937.50,125000,5,
06/17/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,450.00,99.110000,44599.50,1.32%,3388937.50,125000,5,
06/17/2020,ECOZ,ABT,002824100,ABBOTT LABS,796.00,89.740000,71433.04,2.11%,3388937.50,125000,5,
06/17/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,125.00,204.400000,25550.00,0.75%,3388937.50,125000,5,
06/17/2020,ECOZ,ADBE,00724F101,ADOBE INC,153.00,411.670000,62985.51,1.86%,3388937.50,125000,5,
06/17/2020,ECOZ,ALL,020002101,ALLSTATE CORP,355.00,99.120000,35187.60,1.04%,3388937.50,125000,5,
06/17/2020,ECOZ,AMGN,031162100,AMGEN INC,115.00,226.870000,26090.05,0.77%,3388937.50,125000,5,
06/17/2020,ECOZ,AMZN,023135106,AMAZON COM INC,40.00,2615.270000,104610.80,3.09%,3388937.50,125000,5,
06/17/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,398.00,105.620000,42036.76,1.24%,3388937.50,125000,5,
06/17/2020,ECOZ,BAX,071813109,BAXTER INTL INC,645.00,84.990000,54818.55,1.62%,3388937.50,125000,5,
06/17/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,28.00,1673.740000,46864.72,1.38%,3388937.50,125000,5,
06/17/2020,ECOZ,BLK,09247X101,BLACKROCK INC,85.00,550.400000,46784.00,1.38%,3388937.50,125000,5,
06/17/2020,ECOZ,BLL,058498106,BALL CORP,430.00,70.180000,30177.40,0.89%,3388937.50,125000,5,
06/17/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,543.00,57.060000,30983.58,0.91%,3388937.50,125000,5,
06/17/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,378.00,151.940000,57433.32,1.69%,3388937.50,125000,5,
06/17/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,479.00,101.450000,48594.55,1.43%,3388937.50,125000,5,
